标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
石油新村81平 一楼带院子 2/1/1 精装  175.8万,石油新村,2003,2室1厅1卫,81,共5层,21728,精装修,176,邗江,现代广场,兴城西路6号,2018年05月17日,https://yangzhou.anjuke.com/prop/view/A1234780129?from=filter&spread=commsearch_p&position=2853&kwtype=filter&now_time=1529161123
佳家南园 精装修 梅小北校区 大润发吾悦广场 采光好 户型好,佳家南园,2010,2室2厅1卫,83,共5层,15903,精装修,132,邗江,邗江工业园,黄金坝路,2018年04月24日,https://yangzhou.anjuke.com/prop/view/A1200646224?from=filter&spread=commsearch_p&position=2852&kwtype=filter&now_time=1529161123
书香名府旁边03120城东粮库多层4楼，3室1厅1卫，送车库,书香名府,1995,3室1厅1卫,82,共5层,9243,精装修,75.8,宝应市,宝应市,园丁路,2018年05月22日,https://yangzhou.anjuke.com/prop/view/A1246339587?from=filter&spread=commsearch_p&position=2851&kwtype=filter&now_time=1529161123
石油新村精装带院子靠兰苑梅香苑四季园秋南新寓凯莱花园莱福花园,石油新村,2000,2室1厅1卫,81,共5层,21703,精装修,175.8,邗江,现代广场,兴城西路6号,2018年05月28日,https://yangzhou.anjuke.com/prop/view/A1257769433?from=filter&spread=commsearch_p&position=2850&kwtype=filter&now_time=1529161123
{远大团购}玥珑湖电梯洋房均价8000生态旅游度假区楼层可选,万江红公馆,2018,2室2厅1卫,90,共5层,7777,毛坯,70,仪征市,仪征市,"安民路,近华联路",2018年06月14日,https://yangzhou.anjuke.com/prop/view/A1282284712?from=filter&spread=commsearch_p&position=2849&kwtype=filter&now_time=1529161123
自在公园对面布厂宿舍 楼层好 精装修,南苑明珠,1998,3室1厅1卫,83,共5层,8433,精装修,70,江都市,江都市,李坝路,2018年06月15日,https://yangzhou.anjuke.com/prop/view/A1283675514?from=filter&spread=commsearch_p&position=2848&kwtype=filter&now_time=1529161123
宝带新村二室一厅一卫中装,宝带新村,2002,2室1厅1卫,83,共5层,9036,简单装修,75,维扬,市政府,文汇东路340号,2018年04月02日,https://yangzhou.anjuke.com/prop/view/A1170889192?from=filter&spread=commsearch_p&position=2847&kwtype=filter&now_time=1529161123
{专业精神值得信任}置业 海德公园 2房 精装 朋友抓紧买,海德庄园,2005,2室1厅1卫,89,低层(共6层),16292,精装修,145,邗江,大润发邗江店,邗江北路,2018年04月29日,https://yangzhou.anjuke.com/prop/view/A1207408622?from=filter&spread=commsearch_p&position=2846&kwtype=filter&now_time=1529161123
翠月南苑东方名城和园 大两室3楼 南北通透 可以贷款汶河小学,翠月嘉南苑,2012,2室2厅1卫,91,中层(共6层),9780,毛坯,89,广陵,曲江公园,京杭南路99号,2018年05月06日,https://yangzhou.anjuke.com/prop/view/A1215512555?from=filter&spread=commsearch_p&position=2845&kwtype=filter&now_time=1529161123
急 美琪双校 莱福花园旁 公安宿舍 1楼2室 靠月亮圆万鸿城,莱福花园,2013,2室2厅1卫,63,共4层,10793,简单装修,68,邗江,现代广场,邗江中路519号,2018年06月10日,https://yangzhou.anjuke.com/prop/view/A1277489246?from=filter&spread=commsearch_p&position=2844&kwtype=filter&now_time=1529161123
售！康乐新村 兰苑旁 四季园新村3房 精装修,四季园新村,1998,3室1厅1卫,75,共5层,9973,精装修,74.8,维扬,沃尔玛,维扬路240号,2018年04月29日,https://yangzhou.anjuke.com/prop/view/A1207214389?from=filter&spread=commsearch_p&position=2843&kwtype=filter&now_time=1529161123
蓝海现代城 精装2室1卫 带车库 紧靠曲江商品城凯运天地,蓝海现代城,2012,2室2厅1卫,82,共5层,16829,精装修,138,广陵,跃进桥,泰州路11号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1228646385?from=filter&spread=commsearch_p&position=2842&kwtype=filter&now_time=1529161123
靠乐天马特，新华中学，地段好,新庄新村,1997,2室1厅1卫,77,共5层,9870,简单装修,76,开发,文汇广场,扬子江中路,2018年05月28日,https://yangzhou.anjuke.com/prop/view/A1257788192?from=filter&spread=commsearch_p&position=2841&kwtype=filter&now_time=1529161123
一楼带院子沙北三村两室简装沙北二村沙中一村沙北三村广陵文昌,沙北三村,1996,2室1厅1卫,59,共4层,10338,简单装修,61,广陵,曲江公园,文昌东路51号,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1233801856?from=filter&spread=commsearch_p&position=2840&kwtype=filter&now_time=1529161123
（绘房）北区大润发御龙湾恒大帝景88平精装2室3楼满二在售,恒大帝景,2014,2室2厅1卫,88,低层(共10层),15090,精装修,132.8,邗江,大润发邗江店,"竹西路,近三星路",2018年03月25日,https://yangzhou.anjuke.com/prop/view/A1161028470?from=filter&spread=commsearch_p&position=2839&kwtype=filter&now_time=1529161123
新世纪花苑婚房精装2室1楼半+两室朝南+车库20平+邗实校区,新世纪花苑,2013,2室2厅1卫,87,共5层,16321,精装修,142,邗江,美琪学校,邗江大道,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1268121869?from=filter&spread=commsearch_p&position=2838&kwtype=filter&now_time=1529161123
公安局宿舍蓝盾花苑3楼两房简装靠宋夹城瘦西湖80平84.8万,蓝盾花苑,1999,2室2厅1卫,80,共5层,10600,简单装修,84.8,维扬,城北乡,友谊路128号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1268386421?from=filter&spread=commsearch_p&position=2837&kwtype=filter&now_time=1529161123
四季园精装修三室一厅一卫全明户型采光好得房率高满五年有图参考,四季园新村,1995,3室1厅1卫,82,共5层,9609,精装修,78.8,维扬,沃尔玛,维扬路240号,2018年05月17日,https://yangzhou.anjuke.com/prop/view/A1235569481?from=filter&spread=commsearch_p&position=2836&kwtype=filter&now_time=1529161123
北区大润发卜扬马庄南北通透阳光好梅岭中学梅岭小学,卜扬马庄,2009,2室1厅1卫,76,共5层,10789,简单装修,82,维扬,瘦西湖,老虎山路28号,2018年06月07日,https://yangzhou.anjuke.com/prop/view/A1272147821?from=filter&spread=commsearch_p&position=2835&kwtype=filter&now_time=1529161123
邗实小户 紫阳苑46平 有车库 无小孩上学临西城上筑上林苑,紫阳苑(北区),2006,1室1厅1卫,46,低层(共6层),18043,精装修,83,邗江,汽车西站,百祥路,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275254872?from=filter&spread=commsearch_p&position=2834&kwtype=filter&now_time=1529161123
栖祥苑 西区大润发旁 精装修 万科翡翠溪岸 周围发展空间大,栖祥苑(东区),2006,2室2厅1卫,80,共5层,13750,精装修,110,邗江,红星美凯龙,东方路,2018年05月21日,https://yangzhou.anjuke.com/prop/view/A1244003420?from=filter&spread=commsearch_p&position=2833&kwtype=filter&now_time=1529161123
念四新村三室一厅，装修清爽提包就住,念四新村,1996,3室1厅1卫,78,共5层,11089,精装修,86.5,维扬,沃尔玛,扬子江北路345号,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1233089336?from=filter&spread=commsearch_p&position=2832&kwtype=filter&now_time=1529161123
蜀秀花园2/2/1精装修位置佳楼层好靠万科金色梦想 四季金辉,蜀秀花园,2015,2室2厅1卫,86,低层(共11层),12558,精装修,108,邗江,大润发邗江店,蜀岗西路,2018年05月27日,https://yangzhou.anjuke.com/prop/view/A1256464550?from=filter&spread=commsearch_p&position=2830&kwtype=filter&now_time=1529161123
兰苑翠岗简装2/1/1 金典楼层 光线充足,翠岗新村红梅苑,2000,2室1厅1卫,64,共5层,11875,简单装修,76,邗江,大润发邗江店,新城河路,2018年05月24日,https://yangzhou.anjuke.com/prop/view/A1250550804?from=filter&spread=commsearch_p&position=2829&kwtype=filter&now_time=1529161123
新世纪花园精装两室楼层佳阳光好大车库拎包即住邗实,新世纪花苑,2006,2室2厅1卫,88,共5层,16136,精装修,142,邗江,美琪学校,邗江大道,2018年05月11日,https://yangzhou.anjuke.com/prop/view/A1224971902?from=filter&spread=commsearch_p&position=2828&kwtype=filter&now_time=1529161123
宝带新村精装地段好送车库拎包入住,宝带新村,2003,3室1厅1卫,75,共4层,11066,精装修,83,维扬,市政府,文汇东路340号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1228302803?from=filter&spread=commsearch_p&position=2827&kwtype=filter&now_time=1529161123
曙光西苑精装两室一楼有大院子阳光好 送菜地  有车库,曙光西苑,1996,2室1厅1卫,70,共5层,13685,精装修,95.8,邗江,红星美凯龙,江阳中路138号,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1264146753?from=filter&spread=commsearch_p&position=2826&kwtype=filter&now_time=1529161123
{YD}古运河畔桑园北村豪华婚房装修两房送车库五台新村旁,桑园北村,2013,3室2厅1卫,75,高层(共6层),10666,精装修,80,广陵,曲江公园,五台山路,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1271056528?from=filter&spread=commsearch_p&position=2825&kwtype=filter&now_time=1529161123
宝带新村。三室一厅一卫75平，提包入住，品质小区，繁华地段，,宝带新村,2001,3室1厅1卫,75,共4层,11333,精装修,85,维扬,市政府,文汇东路340号,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1232966939?from=filter&spread=commsearch_p&position=2824&kwtype=filter&now_time=1529161123
{专业精神}香榭丽8号精装2房！不沿街+采光好！欢迎致电！！,香榭里8号,2014,2室1厅1卫,76,共4层,17105,精装修,130,邗江,红星美凯龙,邗江北路,2018年05月11日,https://yangzhou.anjuke.com/prop/view/A1224430949?from=filter&spread=commsearch_p&position=2823&kwtype=filter&now_time=1529161123
三星花园旁 竹西芳庭 毛坯2房 通透户型3楼 带车库 随时看,竹西芳庭,2015,2室2厅1卫,73,中层(共6层),10273,毛坯,75,维扬,五台山大桥,物港路,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275616952?from=filter&spread=commsearch_p&position=2822&kwtype=filter&now_time=1529161123
莱福税务宿舍 67.8万 1楼2房 采光好 有车库 靠万鸿城,莱福花园,1998,2室1厅1卫,62,共5层,10935,简单装修,67.8,邗江,现代广场,邗江中路519号,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1263424842?from=filter&spread=commsearch_p&position=2821&kwtype=filter&now_time=1529161123
西湖花园 2室2厅1卫 74平米 90万 精装修,西湖花园,2010,2室2厅1卫,74,共5层,12162,精装修,90,邗江,扬州大学城,平山堂西路239号,2018年03月21日,https://yangzhou.anjuke.com/prop/view/A1156318165?from=filter&spread=commsearch_p&position=2907&kwtype=filter&now_time=1529161103
双桥新村2房2厅1卫靠沃尔玛念泗新村 孙庄新村 念四二村,双桥新村,1998,2室2厅1卫,65,低层(共6层),12615,简单装修,82,邗江,汽车西站,四望亭路398号,2018年06月07日,https://yangzhou.anjuke.com/prop/view/A1272068123?from=filter&spread=commsearch_p&position=2906&kwtype=filter&now_time=1529161103
富川瑞园精装修2/2/1家具家电齐全 提包入住 靠宝龙万达商,富川瑞园,2011,2室2厅1卫,80,高层(共18层),10750,精装修,86,邗江,扬州大学城,扬子江南路496号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1268437651?from=filter&spread=commsearch_p&position=2905&kwtype=filter&now_time=1529161103
专业精神 海德公园刚需两房+楼层好+南北通透+提包入住采光好,海德庄园,2011,2室2厅1卫,89,低层(共6层),16179,精装修,144,邗江,大润发邗江店,邗江北路,2018年06月11日,https://yangzhou.anjuke.com/prop/view/A1278628433?from=filter&spread=commsearch_p&position=2904&kwtype=filter&now_time=1529161103
运河水庭2楼，适合老人居住，现房，配套已拿，不好贷款,运河水庭,2016,2室2厅1卫,82,低层(共18层),9756,毛坯,80,广陵,广陵产业园,运河北路,2018年04月18日,https://yangzhou.anjuke.com/prop/view/A1192286029?from=filter&spread=commsearch_p&position=2903&kwtype=filter&now_time=1529161103
四季园秋南65平米1.5/5楼2/1/1中装车库10平米76,四季园秋南苑,1998,2室1厅1卫,65,低层(共6层),11815,简单装修,76.8,邗江,汽车西站,秋雨西路21号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1268402255?from=filter&spread=commsearch_p&position=2902&kwtype=filter&now_time=1529161103
运河水庭 毛坯 2室2厅1卫 82平米,运河水庭,2010,2室2厅1卫,82,低层(共17层),9756,毛坯,80,广陵,广陵产业园,运河北路,2018年06月14日,https://yangzhou.anjuke.com/prop/view/A1282014230?from=filter&spread=commsearch_p&position=2901&kwtype=filter&now_time=1529161103
新盛花苑 紧邻金地酩悦 万科金域华府 景瑞望府,新盛花苑,2008,2室1厅1卫,67,低层(共6层),13134,简单装修,88,邗江,京华城,新盛路58号,2018年06月08日,https://yangzhou.anjuke.com/prop/view/A1274107440?from=filter&spread=commsearch_p&position=2900&kwtype=filter&now_time=1529161103
四季园秋南苑 2室 中装 阳光充足 有独立车库。,四季园秋南苑,1998,2室1厅1卫,64,低层(共6层),11875,简单装修,76,邗江,汽车西站,秋雨西路21号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1267807406?from=filter&spread=commsearch_p&position=2899&kwtype=filter&now_time=1529161103
金辉梅岭小学对面金叶广场3到9楼公寓1到3楼商铺,四季金辉,2017,2室1厅1卫,70,低层(共9层),11428,毛坯,80,邗江,邗江工业园,"润扬北路,近西峰路",2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1265150885?from=filter&spread=commsearch_p&position=2898&kwtype=filter&now_time=1529161103
老牌连锁 中介先锋四季园秋南苑一楼半清爽装修不沿街送车库,四季园秋南苑,1992,2室1厅1卫,64,低层(共6层),12187,简单装修,78,邗江,汽车西站,秋雨西路21号,2018年05月23日,https://yangzhou.anjuke.com/prop/view/A1248893584?from=filter&spread=commsearch_p&position=2897&kwtype=filter&now_time=1529161103
西湖东苑一楼半精装81平方二室二厅118.8万有车库靠大润发,西湖东苑,2006,2室1厅1卫,81,共5层,14666,精装修,118.8,邗江,美琪学校,邗江北路,2018年06月09日,https://yangzhou.anjuke.com/prop/view/A1275767705?from=filter&spread=commsearch_p&position=2896&kwtype=filter&now_time=1529161103
同泰花苑2室 中装南北通透  不沿街 有车库 靠月亮园 万鸿,同泰花苑,2005,2室2厅1卫,84,共5层,14380,精装修,120.8,邗江,美琪学校,同泰路,2018年06月11日,https://yangzhou.anjuke.com/prop/view/A1277981540?from=filter&spread=commsearch_p&position=2895&kwtype=filter&now_time=1529161103
柳湖南苑2楼两房朝南毛坯靠扬大 瘦西湖 石塔菜场66平71万,柳湖南苑,1999,2室1厅1卫,66,共3层,10757,毛坯,71,维扬,瘦西湖,四望亭路127号,2018年06月14日,https://yangzhou.anjuke.com/prop/view/A1282374459?from=filter&spread=commsearch_p&position=2894&kwtype=filter&now_time=1529161103
紧靠花样年华石油山庄杨怡花园江阳家园,江阳佳园,2010,2室2厅1卫,78,共5层,9615,简单装修,75,维扬,江阳工业园,江平东路,2018年05月03日,https://yangzhou.anjuke.com/prop/view/A1211218857?from=filter&spread=commsearch_p&position=2893&kwtype=filter&now_time=1529161103
西梅庄，2室邻沃尔玛超市.念四新村，双桥新村，桐园翠岗小区,梅庄新村,2005,2室2厅1卫,75,共5层,11733,简单装修,88,维扬,沃尔玛,四望亭路319号,2018年05月22日,https://yangzhou.anjuke.com/prop/view/A1245703306?from=filter&spread=commsearch_p&position=2892&kwtype=filter&now_time=1529161103
宝带新村精装修3房 4楼 户型方正 南北通透,宝带新村,2002,3室1厅1卫,75,共4层,11733,精装修,88,维扬,市政府,文汇东路340号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1227721314?from=filter&spread=commsearch_p&position=2891&kwtype=filter&now_time=1529161103
梅岭北校区，4/5层，2/2/1卫，中等装修，装修清爽有车库,卜扬马庄,1996,2室2厅1卫,76,共5层,10263,简单装修,78,维扬,瘦西湖,老虎山路28号,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1233305982?from=filter&spread=commsearch_p&position=2890&kwtype=filter&now_time=1529161103
急售西梅庄 两室 邻双桥新村  念四二村 沃尔玛 维扬实小,梅庄新村,2000,2室2厅1卫,75,共5层,11733,简单装修,88,维扬,沃尔玛,四望亭路319号,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1263247593?from=filter&spread=commsearch_p&position=2889&kwtype=filter&now_time=1529161103
专业精神值得信任砖瓦新村三室一厅一卫精装修房东诚心出售,鸿福三村,2013,3室1厅1卫,88,共5层,10000,精装修,88,维扬,城北乡,玉人路2-25号,2018年06月08日,https://yangzhou.anjuke.com/prop/view/A1274591996?from=filter&spread=commsearch_p&position=2888&kwtype=filter&now_time=1529161103
出售古运曲水的房子，采光好，位置好,古运曲水,2017,2室1厅1卫,83,低层(共18层),9734,毛坯,80.8,广陵,文昌阁,太平路,2018年05月28日,https://yangzhou.anjuke.com/prop/view/A1257587282?from=filter&spread=commsearch_p&position=2887&kwtype=filter&now_time=1529161103
恒大帝景精装2房 临联发君悦华府 大上海御龙湾 三星花园,恒大帝景,2014,2室2厅1卫,88,低层(共9层),15113,精装修,133,邗江,大润发邗江店,"竹西路,近三星路",2018年04月20日,https://yangzhou.anjuke.com/prop/view/A1194694643?from=filter&spread=commsearch_p&position=2886&kwtype=filter&now_time=1529161103
蓝山庄园 2室2厅1卫,蓝山庄园,2010,2室2厅1卫,85,共5层,12941,精装修,110,邗江,扬州大学城,润扬路9号,2018年05月20日,https://yangzhou.anjuke.com/prop/view/A1243047769?from=filter&spread=commsearch_p&position=2885&kwtype=filter&now_time=1529161103
{安扬房产精致房源}石油新村 两室南北通透  有院子,石油新村,2002,2室2厅1卫,81,共5层,21703,精装修,175.8,邗江,现代广场,兴城西路6号,2018年05月04日,https://yangzhou.anjuke.com/prop/view/A1212495633?from=filter&spread=commsearch_p&position=2884&kwtype=filter&now_time=1529161103
宝带新村 精装3室1厅1卫 有车库7平 提包入住,宝带新村,1996,3室1厅1卫,75,共5层,11733,精装修,88,维扬,市政府,文汇东路340号,2018年05月19日,https://yangzhou.anjuke.com/prop/view/A1239287864?from=filter&spread=commsearch_p&position=2883&kwtype=filter&now_time=1529161103
宝带新村 精装75平米 车库7平米 贷款88.8万 全款85,宝带新村,1999,3室1厅1卫,75,共4层,11840,精装修,88.8,维扬,市政府,文汇东路340号,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1232869320?from=filter&spread=commsearch_p&position=2882&kwtype=filter&now_time=1529161103
宝带新村2精装提包入住房,宝带新村,2013,3室1厅1卫,75,共5层,11840,精装修,88.8,维扬,市政府,文汇东路340号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1227986489?from=filter&spread=commsearch_p&position=2881&kwtype=filter&now_time=1529161103
月亮园 90平米两室一厅精装修一楼南北通透,月亮园,2009,2室2厅1卫,90,共5层,15977,精装修,143.8,邗江,大润发邗江店,望月路459号,2018年05月22日,https://yangzhou.anjuke.com/prop/view/A1247091794?from=filter&spread=commsearch_p&position=2788&kwtype=filter&now_time=1529161083
H013汊河银桥小区4/5楼，94平米85万元,银桥小区,2004,2室2厅1卫,94,共5层,9042,简单装修,85,邗江,扬州大学城,华扬西路35号,2018年03月30日,https://yangzhou.anjuke.com/prop/view/A1167226459?from=filter&spread=commsearch_p&position=2787&kwtype=filter&now_time=1529161083
秋雨新村 精装3室提包入住 采光好 通透明亮 纯五楼,秋雨新村,2004,3室1厅1卫,80,共5层,9225,精装修,73.8,开发,文汇广场,文汇东路95号,2018年04月18日,https://yangzhou.anjuke.com/prop/view/A1191943021?from=filter&spread=commsearch_p&position=2786&kwtype=filter&now_time=1529161083
月亮园一楼 精装两室 美琪校区 户型好 厅通阳台 交通便利,月亮园,2009,2室2厅1卫,90,共5层,16088,精装修,144.8,邗江,大润发邗江店,望月路459号,2018年05月22日,https://yangzhou.anjuke.com/prop/view/A1247127365?from=filter&spread=commsearch_p&position=2785&kwtype=filter&now_time=1529161083
恒大帝景精装2房  楼层好 采光好,恒大帝景,2016,2室2厅1卫,77,中层(共10层),14025,精装修,108,邗江,大润发邗江店,"竹西路,近三星路",2018年05月31日,https://yangzhou.anjuke.com/prop/view/A1262308293?from=filter&spread=commsearch_p&position=2784&kwtype=filter&now_time=1529161083
古运曲水毛坯80平2室，在古运南苑东侧、运河锦苑北侧,古运新苑,2013,2室1厅1卫,80,低层(共18层),9225,毛坯,73.8,广陵,广陵产业园,观潮路217号,2018年05月31日,https://yangzhou.anjuke.com/prop/view/A1262560181?from=filter&spread=commsearch_p&position=2783&kwtype=filter&now_time=1529161083
竹西芳芳庭73.11平，4/6层，南北厅，不好贷款，含配套,竹西芳庭,2016,2室2厅1卫,73,中层(共6层),10821,毛坯,79,维扬,五台山大桥,物港路,2018年04月23日,https://yangzhou.anjuke.com/prop/view/A1199527640?from=filter&spread=commsearch_p&position=2782&kwtype=filter&now_time=1529161083
兰苑小区，交通便利，阳光充足，环境好,兰苑,2009,2室1厅1卫,65,共5层,11307,简单装修,73.5,邗江,大润发邗江店,邗江中路619号,2018年04月12日,https://yangzhou.anjuke.com/prop/view/A1184668085?from=filter&spread=commsearch_p&position=2781&kwtype=filter&now_time=1529161083
76平方只要657万可贷款看中价格好商量,石柱山国际康养城,2013,2室2厅1卫,76,中层(共6层),8815,毛坯,67,仪征市,仪征市,中兴路85-11号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1267842542?from=filter&spread=commsearch_p&position=2780&kwtype=filter&now_time=1529161083
三星花园旁竹西芳庭73平毛坯 中间楼层 不沿街 性价比高,竹西芳庭,2015,2室2厅1卫,73,中层(共6层),10684,毛坯,78,维扬,五台山大桥,物港路,2018年06月11日,https://yangzhou.anjuke.com/prop/view/A1278204027?from=filter&spread=commsearch_p&position=2779&kwtype=filter&now_time=1529161083
}沙头金沙美地 六层带电梯洋房 全扬价邻广陵产业园,金沙美第,2016,2室1厅1卫,95,中层(共6层),6610,毛坯,62.8,广陵,文昌阁,施沙路,2018年06月08日,https://yangzhou.anjuke.com/prop/view/A1273825106?from=filter&spread=commsearch_p&position=2778&kwtype=filter&now_time=1529161083
{远大优选}玥珑湖紧靠暖山电梯洋房白羊山远大一手房省费用新售,玥珑山庄,2018,2室2厅1卫,90,共5层,8000,毛坯,72,仪征市,仪征市,刘龙路北,2018年05月29日,https://yangzhou.anjuke.com/prop/view/A1259302676?from=filter&spread=commsearch_p&position=2777&kwtype=filter&now_time=1529161083
恒园精装大三房  南北通透 光线无遮挡 送车库 性价比超高,恒园,2016,3室2厅2卫,111,低层(共11层),7207,精装修,80,邗江,汽车西站,康庄大道北,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270291750?from=filter&spread=commsearch_p&position=2776&kwtype=filter&now_time=1529161083
（中环出品）沙北三村+东关学习房+简装+王巷新村+临近大润发,沙北三村,1999,2室1厅1卫,53,共5层,11320,简单装修,60,广陵,曲江公园,文昌东路51号,2018年06月08日,https://yangzhou.anjuke.com/prop/view/A1273213802?from=filter&spread=commsearch_p&position=2775&kwtype=filter&now_time=1529161083
急售！康乐新村三室 精装提包 近宝带新村 新庄新村 四季园,康乐新村,2000,3室1厅1卫,102,高层(共6层),8607,精装修,87.8,邗江,大润发邗江店,秋雨东路155号,2018年04月11日,https://yangzhou.anjuke.com/prop/view/A1183122474?from=filter&spread=commsearch_p&position=2773&kwtype=filter&now_time=1529161083
秋雨新村简装2/2/1靠康乐四季园翠岗兰苑,秋雨新村,1995,2室2厅1卫,83,共5层,7951,简单装修,66,开发,文汇广场,文汇东路95号,2018年04月24日,https://yangzhou.anjuke.com/prop/view/A1199685706?from=filter&spread=commsearch_p&position=2772&kwtype=filter&now_time=1529161083
康乐新村65平米5/6楼2/1/1简装2室南68.8万,康乐新村,1998,2室1厅1卫,65,高层(共6层),10584,简单装修,68.8,邗江,大润发邗江店,秋雨东路155号,2018年05月11日,https://yangzhou.anjuke.com/prop/view/A1224483719?from=filter&spread=commsearch_p&position=2771&kwtype=filter&now_time=1529161083
北区大润发平竹西公园旁，恒大帝景精装两室，楼层好提包入住！,恒大帝景,2012,2室2厅1卫,77,中层(共11层),14285,精装修,110,邗江,大润发邗江店,"竹西路,近三星路",2018年05月18日,https://yangzhou.anjuke.com/prop/view/A1237887243?from=filter&spread=commsearch_p&position=2770&kwtype=filter&now_time=1529161083
含地上大车库 汊河银河新苑简装2室1厅，满五年双证齐全好贷款,银河新苑,2010,2室1厅1卫,82,中层(共6层),9512,简单装修,78,邗江,扬州大学城,华扬西路,2018年05月31日,https://yangzhou.anjuke.com/prop/view/A1262084687?from=filter&spread=commsearch_p&position=2769&kwtype=filter&now_time=1529161083
竹西芳庭两室一厅毛坯3/6月明苑恒大帝景中海嘉境一次性,竹西芳庭,2014,2室1厅1卫,73,中层(共6层),10410,毛坯,76,维扬,五台山大桥,物港路,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1263720370?from=filter&spread=commsearch_p&position=2768&kwtype=filter&now_time=1529161083
秋雨新村 扬大农学院附近 苏北医院 维扬实小 新华中学附近,秋雨新村,2000,2室2厅1卫,83,共5层,8048,简单装修,66.8,开发,文汇广场,文汇东路95号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1228014322?from=filter&spread=commsearch_p&position=2767&kwtype=filter&now_time=1529161083
康乐新村中等装修提包入住采光好成熟小区得房率高,康乐新村,1999,2室1厅1卫,67,高层(共6层),10746,简单装修,72,邗江,大润发邗江店,秋雨东路155号,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270452499?from=filter&spread=commsearch_p&position=2766&kwtype=filter&now_time=1529161083
小区里面有幼儿园，靠近新华中学,康乐新村,1998,2室1厅1卫,65,高层(共6层),10461,简单装修,68,邗江,大润发邗江店,秋雨东路155号,2018年04月13日,https://yangzhou.anjuke.com/prop/view/A1185731061?from=filter&spread=commsearch_p&position=2765&kwtype=filter&now_time=1529161083
江阳佳园邻近石油山庄花样年华满芳庭万科城樱花大道彩虹汇,江阳佳园,2008,2室1厅0卫,81,中层(共6层),8493,毛坯,68.8,维扬,江阳工业园,江平东路,2018年05月15日,https://yangzhou.anjuke.com/prop/view/A1231690532?from=filter&spread=commsearch_p&position=2764&kwtype=filter&now_time=1529161083
出售蓝盾花园 二室 中装清爽   楼层好,蓝盾花苑,1996,2室2厅1卫,80,共5层,10600,简单装修,84.8,维扬,城北乡,友谊路128号,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1270405622?from=filter&spread=commsearch_p&position=2763&kwtype=filter&now_time=1529161083
昌建广场 靠京华城 精装修70平方 没有一毛钱税 可直接更名,昌建广场,2016,2室1厅1卫,70,中层(共32层),10571,精装修,74,邗江,京华城,京华城路,2018年03月23日,https://yangzhou.anjuke.com/prop/view/A1159064202?from=filter&spread=commsearch_p&position=2761&kwtype=filter&now_time=1529161083
金山花园精装修 紧靠新大学城 好楼层 含17平米车库 可贷款,金山花园,2010,3室2厅1卫,103,共5层,8058,精装修,83,邗江,扬州大学城,金山路155号,2018年06月15日,https://yangzhou.anjuke.com/prop/view/A1283399659?from=filter&spread=commsearch_p&position=2668&kwtype=filter&now_time=1529161063
京杭小区2房+江南一品+曲江商品城+扬名苑+扬州大桥提包入住,京杭小区,1998,2室2厅1卫,78,共5层,9230,简单装修,72,广陵,文昌阁,运河西路10号,2018年06月14日,https://yangzhou.anjuke.com/prop/view/A1282022885?from=filter&spread=commsearch_p&position=2667&kwtype=filter&now_time=1529161063
梅苑学校邗江中学梅岭小学学期房西湖景园,西湖景园,2010,2室1厅1卫,66,共5层,10454,毛坯,69,邗江,汽车西站,西扬路,2018年05月20日,https://yangzhou.anjuke.com/prop/view/A1242547245?from=filter&spread=commsearch_p&position=2662&kwtype=filter&now_time=1529161063
梅香苑！精装两房带车库，高性价采光好，房东急售，周边生活便利,新城花园梅香苑,2000,2室2厅1卫,86,高层(共6层),8720,精装修,75,开发,欧尚,兴城西路45号,2018年05月21日,https://yangzhou.anjuke.com/prop/view/A1243784418?from=filter&spread=commsearch_p&position=2661&kwtype=filter&now_time=1529161063
