标题	小区	年限	户型	面积	楼层	单价	装修	总价	地址1	地址2	地址3	发布日期	url
《震宇房产》金奥国际公馆2楼阳光无遮挡精装3室南北通透145	扬州国际公馆	2015	3室2厅1卫	102	低层(共32层)	14215	豪华装修	145	江都市	江都市	文昌东路999号	2018年7月31日	https://yangzhou.anjuke.com/prop/view/A1346281539?from=filter&spread=commsearch_p&position=1721&kwtype=filter&now_time=1538808884
恒大悦龙台，金辉优步花园，纯新毛坯，3房2开间朝南，可贷款！	金辉优步花园	2017	3室2厅1卫	102	低层(共18层)	14215	毛坯	145	广陵	文昌阁	观潮路	2018年9月14日	https://yangzhou.anjuke.com/prop/view/A1412663659?from=filter&spread=commsearch_p&position=1684&kwtype=filter&now_time=1538808884
（用心服务）金辉优步花园 品质小区 繁华地段 环境优美 邻校	金辉优步花园	2016	3室2厅1卫	102	低层(共18层)	14215	毛坯	145	广陵	文昌阁	观潮路	2018年9月5日	https://yangzhou.anjuke.com/prop/view/A1399822322?from=filter&spread=commsearch_p&position=1506&kwtype=filter&now_time=1538808847
（用心服务）金辉优步花园 品质小区 繁华地段 环境优美 邻校	金辉优步花园	2016	3室2厅1卫	102	低层(共18层)	14215	毛坯	145	广陵	文昌阁	观潮路	2018年9月5日	https://yangzhou.anjuke.com/prop/view/A1399822322?from=filter&spread=commsearch_p&position=361&kwtype=filter&now_time=1538808610
（用心服务）金辉优步花园 品质小区 繁华地段 环境优美 邻校	金辉优步花园	2016	3室2厅1卫	102	低层(共18层)	14215	毛坯	145	广陵	文昌阁	观潮路	2018年9月5日	https://yangzhou.anjuke.com/prop/view/A1399822322?from=filter&spread=commsearch_p&position=305&kwtype=filter&now_time=1538808598
用心服务 东关校区 金辉优步花园 纯新毛坯3室户型好 好贷款	金辉优步花园	2016	3室2厅1卫	102	低层(共18层)	14215	毛坯	145	广陵	文昌阁	观潮路	2018年9月10日	https://yangzhou.anjuke.com/prop/view/A1407764952?from=filter&spread=commsearch_p&position=181&kwtype=filter&now_time=1538808573
古运南苑，交通便利，紧邻商圈，精装修，周边娱乐设施齐全。	古运南苑	2010	3室2厅1卫	102	共5层	14215	精装修	145	广陵	文昌阁	观潮路	2018年9月1日	https://yangzhou.anjuke.com/prop/view/A1393134923?from=filter&spread=commsearch_p&position=87&kwtype=filter&now_time=1538808550
万博房产 汇锦花苑精装三房送大车库户型正可贷款万科金色梦想旁	汇锦花苑	2013	3室2厅1卫	95	共1层	14210	简单装修	135	邗江	大润发邗江店	司徒庙路	2018年8月14日	https://yangzhou.anjuke.com/prop/view/A1367464972?from=filter&spread=commsearch_p&position=2456&kwtype=filter&now_time=1538809033
汇锦花苑精装小三房南北通透飞机户家具家电车库蜀秀花园	汇锦花苑	2013	3室2厅1卫	95	共1层	14210	精装修	135	邗江	大润发邗江店	司徒庙路	2018年9月5日	https://yangzhou.anjuke.com/prop/view/A1399842557?from=filter&spread=commsearch_p&position=2290&kwtype=filter&now_time=1538809009
京华城 绿杨新苑区 精装三房 简约大气 设施全 提包入住	绿杨新苑	2005	3室2厅1卫	97	共5层	14206	精装修	137.8	邗江	汽车西站	"文汇西路,真州中路"	2018年9月1日	https://yangzhou.anjuke.com/prop/view/A1394105699?from=filter&spread=commsearch_p&position=270&kwtype=filter&now_time=1538808586
翠岗金菊苑精装三室紧靠翠岗美琪雍华府旺庭公馆西区大润发	翠岗新村金菊苑	2005	3室2厅1卫	109	共5层	14201	精装修	154.8	邗江	汽车西站	翠岗路	2018年5月15日	https://yangzhou.anjuke.com/prop/view/A1231736648?from=filter&spread=commsearch_p&position=2240&kwtype=filter&now_time=1538808996
四季园新村 1楼带20平院子 靠康乐新庄宝带	四季园新村	1999	3室1厅1卫	105	低层(共6层)	14190	精装修	149	维扬	沃尔玛	维扬路240号	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1327039887?from=filter&spread=commsearch_p&position=326&kwtype=filter&now_time=1538808598
鸿福三村 鸿福家园 景苑 95平 高装 一楼半 134.8万	鸿福三村	2000	3室2厅1卫	95	共5层	14189	精装修	134.8	维扬	城北乡	玉人路2-25号	2018年7月21日	https://yangzhou.anjuke.com/prop/view/A1332552351?from=filter&spread=commsearch_p&position=2971&kwtype=filter&now_time=1538809147
金辉弘阳棠苑华建上院 奥园 金辉弘扬棠苑叠加别墅 紧邻华侨城	华建ART上院	2018	3室2厅2卫	141	共1层	14184	毛坯	200	邗江	汽车西站	玉人路与黄金坝路交汇处西北角	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411996383?from=filter&spread=commsearch_p&position=812&kwtype=filter&now_time=1538808697
金辉弘阳棠苑华建上院 奥园 金辉弘扬棠苑叠加别墅 紧邻华侨城	华建ART上院	2018	3室2厅2卫	141	共1层	14184	毛坯	200	邗江	汽车西站	玉人路与黄金坝路交汇处西北角	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411996383?from=filter&spread=commsearch_p&position=1243&kwtype=filter&now_time=1538808786
金辉弘阳棠苑华建上院 奥园 金辉弘扬棠苑叠加别墅 紧邻华侨城	华建ART上院	2018	3室2厅2卫	141	共1层	14184	毛坯	200	邗江	汽车西站	玉人路与黄金坝路交汇处西北角	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411996383?from=filter&spread=commsearch_p&position=2247&kwtype=filter&now_time=1538808996
学府景园，1楼，110平方精装修，156万	建联学府景园	2014	3室2厅1卫	110	低层(共9层)	14181	精装修	156	江都市	江都市	利民北路129号	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414823509?from=filter&spread=commsearch_p&position=355&kwtype=filter&now_time=1538808598
学府景园，三室朝阳，设施齐全  交通便利，附近学校银行，商城	建联学府景园	2010	3室1厅1卫	110	低层(共11层)	14181	精装修	156	江都市	江都市	利民北路129号	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414406803?from=filter&spread=commsearch_p&position=1534&kwtype=filter&now_time=1538808847
学府景园，1楼，110平方精装修，156万	建联学府景园	2014	3室2厅1卫	110	低层(共9层)	14181	精装修	156	江都市	江都市	利民北路129号	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414823509?from=filter&spread=commsearch_p&position=1607&kwtype=filter&now_time=1538808859
学府景园一楼三室一厅一卫精装修	建联学府景园	2015	3室1厅1卫	110	低层(共6层)	14181	精装修	156	江都市	江都市	利民北路129号	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414561304?from=filter&spread=commsearch_p&position=1447&kwtype=filter&now_time=1538808835
学府景园，1楼，110平方精装修，156万	建联学府景园	2014	3室2厅1卫	110	低层(共9层)	14181	精装修	156	江都市	江都市	利民北路129号	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1414823509?from=filter&spread=commsearch_p&position=383&kwtype=filter&now_time=1538808610
双校区京华城旁绿杨新苑精装修3房景观2楼有车库随时看房	绿杨新苑	2013	3室2厅2卫	110	低层(共6层)	14181	精装修	156	邗江	汽车西站	"文汇西路,真州中路"	2018年9月20日	https://yangzhou.anjuke.com/prop/view/A1423178195?from=filter&spread=commsearch_p&position=137&kwtype=filter&now_time=1538808561
众恒紫园 高装 靠金鑫郎郡 联发君悦华府 好贷款 广陵东关	众恒紫园	2015	3室1厅1卫	91	共5层	14175	简单装修	129	广陵	东关古渡	江都北路	2018年9月3日	https://yangzhou.anjuke.com/prop/view/A1396265788?from=filter&spread=commsearch_p&position=2842&kwtype=filter&now_time=1538809123
崇文苑 金林苑 可改三房 精装 楼层好 配套成熟 大车库住人	金林苑	2006	3室2厅1卫	105	共5层	14171	精装修	148.8	广陵	荷花池	文汇东路177号	2018年8月30日	https://yangzhou.anjuke.com/prop/view/A1390379268?from=filter&spread=commsearch_p&position=100&kwtype=filter&now_time=1538808550
卓杰万科旁.金地艺境婚装三房南北通透主卧带大飘窗拎包入住	金地艺境	2015	3室2厅1卫	120	中层(共18层)	14166	精装修	170	邗江	邗江工业园	吴洲东路	2018年8月29日	https://yangzhou.anjuke.com/prop/view/A1389508196?from=filter&spread=commsearch_p&position=1673&kwtype=filter&now_time=1538808871
拒绝虚假值得信任 绿杨新苑精装三房 不沿街 有车库 有钥匙急	绿杨新苑	2008	3室2厅2卫	108	共5层	14166	精装修	153	邗江	汽车西站	"文汇西路,真州中路"	2018年9月23日	https://yangzhou.anjuke.com/prop/view/A1427369204?from=filter&spread=commsearch_p&position=2535&kwtype=filter&now_time=1538809059
金林苑  可改三房 送一楼18平大车库可居住	金林苑	2003	2室1厅1卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411515480?from=filter&spread=commsearch_p&position=417&kwtype=filter&now_time=1538808610
金林苑222精装修设施全 两房朝南可改三房 送车库18平	金林苑	1998	2室2厅2卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年8月30日	https://yangzhou.anjuke.com/prop/view/A1390359578?from=filter&spread=commsearch_p&position=460&kwtype=filter&now_time=1538808623
金林苑  可改三房 送一楼18平大车库可居住	金林苑	2003	2室1厅1卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411515480?from=filter&spread=commsearch_p&position=1770&kwtype=filter&now_time=1538808896
金林苑 中装 2室2厅1卫 105平米	金林苑	2000	2室2厅1卫	105	共5层	14142	简单装修	148.5	广陵	荷花池	文汇东路177号	2018年8月29日	https://yangzhou.anjuke.com/prop/view/A1389367886?from=filter&spread=commsearch_p&position=1858&kwtype=filter&now_time=1538808908
利群时代超市新庄二村精装修一楼带院子311	新庄二村	2000	3室1厅1卫	84	共5层	14142	精装修	118.8	维扬	沃尔玛	扬子江中路615号	2018年9月20日	https://yangzhou.anjuke.com/prop/view/A1422798991?from=filter&spread=commsearch_p&position=2794&kwtype=filter&now_time=1538809110
金林苑 可改三室 公摊小	金林苑	2010	2室2厅1卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年8月25日	https://yangzhou.anjuke.com/prop/view/A1384091178?from=filter&spread=commsearch_p&position=1987&kwtype=filter&now_time=1538808946
金林苑 中装 2室2厅1卫 105平米	金林苑	2000	2室2厅1卫	105	共5层	14142	简单装修	148.5	广陵	荷花池	文汇东路177号	2018年8月29日	https://yangzhou.anjuke.com/prop/view/A1389367886?from=filter&spread=commsearch_p&position=1867&kwtype=filter&now_time=1538808921
金林苑222精装修设施全 两房朝南可改三房 送车库18平	金林苑	1998	2室2厅2卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年8月30日	https://yangzhou.anjuke.com/prop/view/A1390359578?from=filter&spread=commsearch_p&position=1809&kwtype=filter&now_time=1538808908
金林苑222精装修设施全 两房朝南可改三房 送车库18平	金林苑	1998	2室2厅2卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年8月30日	https://yangzhou.anjuke.com/prop/view/A1390359578?from=filter&spread=commsearch_p&position=507&kwtype=filter&now_time=1538808636
金林苑  可改三房 送一楼18平大车库可居住	金林苑	2003	2室1厅1卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411515480?from=filter&spread=commsearch_p&position=494&kwtype=filter&now_time=1538808636
金林苑  可改三房 送一楼18平大车库可居住	金林苑	2003	2室1厅1卫	105	共5层	14142	精装修	148.5	广陵	荷花池	文汇东路177号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411515480?from=filter&spread=commsearch_p&position=448&kwtype=filter&now_time=1538808623
翠岗新村红梅苑精装修三房 带车库 采光无挡 设施全留 随时看	翠岗新村红梅苑	2000	3室2厅1卫	92	共1层	14130	精装修	130	邗江	大润发邗江店	新城河路	2018年9月12日	https://yangzhou.anjuke.com/prop/view/A1409549092?from=filter&spread=commsearch_p&position=1874&kwtype=filter&now_time=1538808921
九龙花园112平  1楼  精装  飞机户型	九龙花园福龙苑	2011	3室2厅1卫	112	共5层	14107	精装修	158	广陵	文昌阁	连运西路	2018年10月3日	https://yangzhou.anjuke.com/prop/view/A1440097677?from=filter&spread=commsearch_p&position=14&kwtype=filter&now_time=1538808537
武塘小区多层一楼半，装修清爽，阳光充足，有车库	武塘小区	1998	3室2厅2卫	112	低层(共6层)	14107	精装修	158	维扬	沃尔玛	秋雨西路43号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1408625980?from=filter&spread=commsearch_p&position=1453&kwtype=filter&now_time=1538808835
鸿福三村95平米的一楼，精装修，梅岭花都汇教学房，提包入住	鸿福三村	2009	3室2厅1卫	95	共5层	14105	精装修	134	维扬	城北乡	玉人路2-25号	2018年7月18日	https://yangzhou.anjuke.com/prop/view/A1328992453?from=filter&spread=commsearch_p&position=2866&kwtype=filter&now_time=1538809123
振兴小学旁星联邦精装，三房朝南，得房率高，提包入住，有车库	星联邦	2006	3室2厅1卫	105	共5层	14095	精装修	148	邗江	汽车西站	邗江中路128号	2018年9月30日	https://yangzhou.anjuke.com/prop/view/A1436985624?from=filter&spread=commsearch_p&position=6&kwtype=filter&now_time=1538808537
星联邦精装修三房两厅一卫南北通透有车库家具家电齐全	星联邦	2006	3室2厅1卫	105	共5层	14095	精装修	148	邗江	汽车西站	邗江中路128号	2018年9月30日	https://yangzhou.anjuke.com/prop/view/A1437260527?from=filter&spread=commsearch_p&position=36&kwtype=filter&now_time=1538808537
星联邦 精装3房 有车库 干净清爽 振兴学校区 万达广场旁	星联邦	2010	3室2厅1卫	105	低层(共6层)	14095	精装修	148	邗江	汽车西站	邗江中路128号	2018年9月30日	https://yangzhou.anjuke.com/prop/view/A1436994396?from=filter&spread=commsearch_p&position=42&kwtype=filter&now_time=1538808537
爱心房产 广陵世家豪装3室 品牌家电 高档家具 怡新花园旁	广陵世家	2012	3室2厅1卫	105	低层(共11层)	14095	豪华装修	148	广陵	广陵产业园	明发路	2018年8月8日	https://yangzhou.anjuke.com/prop/view/A1357751622?from=filter&spread=commsearch_p&position=1709&kwtype=filter&now_time=1538808884
翠岗三楼飞机户型，靠大润发兰苑锦苑雍华府玫瑰香榭清华园文艺苑	翠岗新村翠竹苑	2003	3室2厅1卫	105	共5层	14095	精装修	148	邗江	汽车西站	翠岗路	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309593002?from=filter&spread=commsearch_p&position=2448&kwtype=filter&now_time=1538809033
果岭里世纪景园学府景园前面无遮挡小区环境好	建联学府景园	2008	3室2厅2卫	110	低层(共12层)	14090	精装修	155	江都市	江都市	利民北路129号	2018年9月17日	https://yangzhou.anjuke.com/prop/view/A1416857707?from=filter&spread=commsearch_p&position=1547&kwtype=filter&now_time=1538808847
三星花园+梅岭双校区+毛坯三房+中海嘉境+北区大润发+诚心售	三星花园	2012	3室2厅1卫	110	低层(共11层)	14090	毛坯	155	维扬	五台山大桥	三星路	2018年7月30日	https://yangzhou.anjuke.com/prop/view/A1345473019?from=filter&spread=commsearch_p&position=1685&kwtype=filter&now_time=1538808884
诚信服务梅岭双校区房 精装修 南北通透 大润发 生活便利	佳家北园	2013	3室2厅1卫	93	低层(共9层)	14086	精装修	131	邗江	汽车西站	黄金坝路75号	2018年9月18日	https://yangzhou.anjuke.com/prop/view/A1420537514?from=filter&spread=commsearch_p&position=2768&kwtype=filter&now_time=1538809110
兰苑 精装大三房 二楼带车库+大润发美琪翠岗康乐四季园雍华府	兰苑	2006	3室2厅1卫	98	共1层	14081	精装修	138	邗江	大润发邗江店	邗江中路619号	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1372165729?from=filter&spread=commsearch_p&position=877&kwtype=filter&now_time=1538808710
兰苑 精装大三房 二楼带车库+大润发美琪翠岗康乐四季园雍华府	兰苑	2006	3室2厅1卫	98	共1层	14081	精装修	138	邗江	大润发邗江店	邗江中路619号	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1372165729?from=filter&spread=commsearch_p&position=1169&kwtype=filter&now_time=1538808773
临近大润发 兰苑精装三室2楼不沿街有车库靠翠岗美琪月亮圆凯莱	兰苑	2013	3室1厅1卫	98	共5层	14081	精装修	138	邗江	大润发邗江店	邗江中路619号	2018年8月15日	https://yangzhou.anjuke.com/prop/view/A1368546133?from=filter&spread=commsearch_p&position=1303&kwtype=filter&now_time=1538808798
兰苑 精装大三房 二楼带车库+大润发美琪翠岗康乐四季园雍华府	兰苑	2006	3室2厅1卫	98	共1层	14081	精装修	138	邗江	大润发邗江店	邗江中路619号	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1372165729?from=filter&spread=commsearch_p&position=2315&kwtype=filter&now_time=1538809009
临近大润发 兰苑精装三室2楼不沿街有车库靠翠岗美琪月亮圆凯莱	兰苑	2013	3室1厅1卫	98	共5层	14081	精装修	138	邗江	大润发邗江店	邗江中路619号	2018年8月15日	https://yangzhou.anjuke.com/prop/view/A1368546133?from=filter&spread=commsearch_p&position=2171&kwtype=filter&now_time=1538808983
兰苑 精装大三房 二楼带车库+大润发美琪翠岗康乐四季园雍华府	兰苑	2006	3室2厅1卫	98	共1层	14081	精装修	138	邗江	大润发邗江店	邗江中路619号	2018年8月18日	https://yangzhou.anjuke.com/prop/view/A1372165729?from=filter&spread=commsearch_p&position=971&kwtype=filter&now_time=1538808735
世纪景园1楼带大院子精致装修3室2厅1卫车库加轿车位老证吉房	世纪景园	2010	3室2厅1卫	110	低层(共6层)	14072	精装修	154.8	江都市	仙女镇	黄山路618号	2018年7月29日	https://yangzhou.anjuke.com/prop/view/A1343557896?from=filter&spread=commsearch_p&position=1452&kwtype=filter&now_time=1538808835
市区 宝带新村 靠花园小学 新华中学 苏北人民医院	宝带新村	2003	3室2厅1卫	113	低层(共6层)	14070	精装修	159	维扬	市政府	文汇东路340号	2018年8月8日	https://yangzhou.anjuke.com/prop/view/A1358551101?from=filter&spread=commsearch_p&position=1609&kwtype=filter&now_time=1538808859
连运小区 精装四室 靠南区大润发 满五唯一 车库25平	连运小区	2005	4室2厅1卫	121	共5层	14049	精装修	170	广陵	汇金广场	渡江南路199号	2018年9月7日	https://yangzhou.anjuke.com/prop/view/A1402721872?from=filter&spread=commsearch_p&position=947&kwtype=filter&now_time=1538808722
古运河风光带全智能3.0精装公寓  自住十年托管靠古运河	运河时光朗寓	2017	1室1厅1卫	42	中层(共11层)	14047	豪华装修	59	广陵	文昌阁	"解放南路,近运河西路"	2018年9月26日	https://yangzhou.anjuke.com/prop/view/A1430539623?from=filter&spread=commsearch_p&position=1640&kwtype=filter&now_time=1538808871
润源庭，2室1厅1卫，99.87平，毛坯，车库24平140万	润源庭	2008	2室1厅1卫	99.9	共5层	14018	毛坯	140	广陵	施井路	曲江南路8号	2018年7月31日	https://yangzhou.anjuke.com/prop/view/A1346381353?from=filter&spread=commsearch_p&position=229&kwtype=filter&now_time=1538808573
万达广场振兴学校多层毛坯三室两厅两卫有车库127平178万	星联邦	2008	3室2厅2卫	127	共5层	14015	毛坯	178	邗江	汽车西站	邗江中路128号	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1319242281?from=filter&spread=commsearch_p&position=2567&kwtype=filter&now_time=1538809059
星都芳庭三室大毛坯骏和玲珑湾新港名兴花园金湖湾旁	星都芳庭	2006	3室2厅2卫	127	共1层	14015	毛坯	178	邗江	汽车西站	邢江中路128号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1409225568?from=filter&spread=commsearch_p&position=2619&kwtype=filter&now_time=1538809072
京华城 水印西堤137平花园洋房+南北通透户型+有钥匙随时看	首开水印西堤	2016	3室2厅2卫	137	共5层	14014	毛坯	192	邗江	汽车西站	博物馆路	2018年8月3日	https://yangzhou.anjuke.com/prop/view/A1350718477?from=filter&spread=commsearch_p&position=457&kwtype=filter&now_time=1538808623
京华城 水印西堤137平花园洋房+南北通透户型+有钥匙随时看	首开水印西堤	2016	3室2厅2卫	137	共5层	14014	毛坯	192	邗江	汽车西站	博物馆路	2018年8月3日	https://yangzhou.anjuke.com/prop/view/A1350718477?from=filter&spread=commsearch_p&position=1792&kwtype=filter&now_time=1538808896
京华城 水印西堤137平花园洋房+南北通透户型+有钥匙随时看	首开水印西堤	2016	3室2厅2卫	137	共5层	14014	毛坯	192	邗江	汽车西站	博物馆路	2018年8月3日	https://yangzhou.anjuke.com/prop/view/A1350718477?from=filter&spread=commsearch_p&position=504&kwtype=filter&now_time=1538808636
远大优选君悦蓝庭精装两房 满两年 房东急售送车库名泽园旁	君悦蓝庭	2010	2室2厅1卫	89.2	低层(共11层)	14013	精装修	125	广陵	汇金广场	连运路	2018年9月4日	https://yangzhou.anjuke.com/prop/view/A1398009293?from=filter&spread=commsearch_p&position=775&kwtype=filter&now_time=1538808686
北区大润发花都汇梅岭教育集团，瘦西湖名苑毛坯三室南北通透	瘦西湖名苑	2010	3室2厅1卫	107	共5层	14000	毛坯	149.8	维扬	瘦西湖	玉箫路8号	2018年8月29日	https://yangzhou.anjuke.com/prop/view/A1388622332?from=filter&spread=commsearch_p&position=163&kwtype=filter&now_time=1538808561
中信泰富锦园电梯花园洋房一楼送院子 临宝龙富川依云华	中信泰富锦园	2018	3室2厅2卫	125	共5层	14000	毛坯	175	邗江	汽车西站	"吴州西路,近扬子江南路"	2018年9月25日	https://yangzhou.anjuke.com/prop/view/A1429314707?from=filter&spread=commsearch_p&position=581&kwtype=filter&now_time=1538808648
中信泰富锦园电梯花园洋房一楼送院子 临宝龙富川依云华	中信泰富锦园	2018	3室2厅2卫	125	共5层	14000	毛坯	175	邗江	汽车西站	"吴州西路,近扬子江南路"	2018年9月25日	https://yangzhou.anjuke.com/prop/view/A1429314707?from=filter&spread=commsearch_p&position=2008&kwtype=filter&now_time=1538808946
一万抵3万，与我看房在优惠1个点中信泰富锦园位于扬子江南路	中信泰富锦园	2013	3室2厅2卫	115	共1层	14000	毛坯	161	邗江	汽车西站	"吴州西路,近扬子江南路"	2018年9月27日	https://yangzhou.anjuke.com/prop/view/A1432494000?from=filter&spread=commsearch_p&position=2540&kwtype=filter&now_time=1538809059
中信泰富锦园电梯花园洋房一楼送院子 临宝龙富川依云华	中信泰富锦园	2018	3室2厅2卫	125	共5层	14000	毛坯	175	邗江	汽车西站	"吴州西路,近扬子江南路"	2018年9月25日	https://yangzhou.anjuke.com/prop/view/A1429314707?from=filter&spread=commsearch_p&position=685&kwtype=filter&now_time=1538808674
中信泰富锦园电梯花园洋房一楼送院子 临宝龙富川依云华	中信泰富锦园	2018	3室2厅2卫	125	共5层	14000	毛坯	175	邗江	汽车西站	"吴州西路,近扬子江南路"	2018年9月25日	https://yangzhou.anjuke.com/prop/view/A1429314707?from=filter&spread=commsearch_p&position=621&kwtype=filter&now_time=1538808661
康馨花园+精装三房双卫+好楼层+临百祥园紫阳苑春晖苑幸福小区	康馨花园	2008	3室2厅2卫	125	共5层	13984	精装修	174.8	邗江	汽车西站	邗江中路311号	2018年6月10日	https://yangzhou.anjuke.com/prop/view/A1276614106?from=filter&spread=commsearch_p&position=2110&kwtype=filter&now_time=1538808971
康馨花园+精装三房双卫+好楼层+临百祥园紫阳苑春晖苑幸福小区	康馨花园	2008	3室2厅2卫	125	共5层	13984	精装修	174.8	邗江	汽车西站	邗江中路311号	2018年6月10日	https://yangzhou.anjuke.com/prop/view/A1276614106?from=filter&spread=commsearch_p&position=1397&kwtype=filter&now_time=1538808822
康馨花园+精装三房双卫+好楼层+临百祥园紫阳苑春晖苑幸福小区	康馨花园	2008	3室2厅2卫	125	共5层	13984	精装修	174.8	邗江	汽车西站	邗江中路311号	2018年6月10日	https://yangzhou.anjuke.com/prop/view/A1276614106?from=filter&spread=commsearch_p&position=1333&kwtype=filter&now_time=1538808810
武塘新村精装3房 飞机户 设施齐全 楼层好 带朝南大车库	武塘新村	2005	3室2厅2卫	118	共5层	13983	精装修	165	邗江	汽车西站	秋雨西路	2018年9月30日	https://yangzhou.anjuke.com/prop/view/A1437733087?from=filter&spread=commsearch_p&position=644&kwtype=filter&now_time=1538808661
武塘新村精装3房 飞机户 设施齐全 楼层好 带朝南大车库	武塘新村	2005	3室2厅2卫	118	共5层	13983	精装修	165	邗江	汽车西站	秋雨西路	2018年9月30日	https://yangzhou.anjuke.com/prop/view/A1437733087?from=filter&spread=commsearch_p&position=708&kwtype=filter&now_time=1538808674
武塘新村精装3房 飞机户 设施齐全 楼层好 带朝南大车库	武塘新村	2005	3室2厅2卫	118	共5层	13983	精装修	165	邗江	汽车西站	秋雨西路	2018年9月30日	https://yangzhou.anjuke.com/prop/view/A1437733087?from=filter&spread=commsearch_p&position=2059&kwtype=filter&now_time=1538808958
翠岗金菊苑三室两厅一卫精装修113平紧靠西区大润发交通方便	翠岗新村金菊苑	2012	3室2厅1卫	113	共5层	13982	精装修	158	邗江	汽车西站	翠岗路	2018年9月29日	https://yangzhou.anjuke.com/prop/view/A1435132318?from=filter&spread=commsearch_p&position=2267&kwtype=filter&now_time=1538808996
翠岗金菊苑4楼三室朝南中装位置好设施齐全靠兰苑玫瑰香榭大润发	翠岗新村金菊苑	2003	3室2厅1卫	113	共5层	13982	精装修	158	邗江	汽车西站	翠岗路	2018年9月20日	https://yangzhou.anjuke.com/prop/view/A1423339821?from=filter&spread=commsearch_p&position=2485&kwtype=filter&now_time=1538809046
翠岗金菊苑 南北通透 中高装 提包入住 近兰苑 凯莱	翠岗新村金菊苑	2004	3室2厅1卫	113	共5层	13982	精装修	158	邗江	汽车西站	翠岗路	2018年9月15日	https://yangzhou.anjuke.com/prop/view/A1413991249?from=filter&spread=commsearch_p&position=2416&kwtype=filter&now_time=1538809033
新港名兴花园 精装大三房 1楼半带车库 靠骏和玲珑湾星都芳庭	新港名兴花园	2010	3室2厅1卫	100	共5层	13980	精装修	139.8	邗江	汽车西站	开发西路155号	2018年10月1日	https://yangzhou.anjuke.com/prop/view/A1438804699?from=filter&spread=commsearch_p&position=2490&kwtype=filter&now_time=1538809046
兰苑旁翠岗新村93平三室飞机户型出售有车库	翠岗新村红梅苑	1999	3室2厅1卫	93	共5层	13978	精装修	130	邗江	大润发邗江店	新城河路	2018年7月8日	https://yangzhou.anjuke.com/prop/view/A1314467831?from=filter&spread=commsearch_p&position=1998&kwtype=filter&now_time=1538808946
新庄二村，靠新华中学，1楼带院子，	新庄二村	1998	3室1厅1卫	83	共5层	13975	简单装修	116	维扬	沃尔玛	扬子江中路615号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1408234332?from=filter&spread=commsearch_p&position=885&kwtype=filter&now_time=1538808710
新庄二村，靠新华中学，1楼带院子，	新庄二村	1998	3室1厅1卫	83	共5层	13975	简单装修	116	维扬	沃尔玛	扬子江中路615号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1408234332?from=filter&spread=commsearch_p&position=1179&kwtype=filter&now_time=1538808773
新庄二村，靠新华中学，1楼带院子，	新庄二村	1998	3室1厅1卫	83	共5层	13975	简单装修	116	维扬	沃尔玛	扬子江中路615号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1408234332?from=filter&spread=commsearch_p&position=2339&kwtype=filter&now_time=1538809009
新庄二村，靠新华中学，1楼带院子，	新庄二村	1998	3室1厅1卫	83	共5层	13975	简单装修	116	维扬	沃尔玛	扬子江中路615号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1408234332?from=filter&spread=commsearch_p&position=980&kwtype=filter&now_time=1538808735
（新上房源）万达旁康馨花园邗实本部靠彩虹苑春晖苑幸福小区世纪	康馨花园	2005	3室2厅1卫	106.5	共5层	13971	简单装修	148.8	邗江	汽车西站	邗江中路311号	2018年9月16日	https://yangzhou.anjuke.com/prop/view/A1416038353?from=filter&spread=commsearch_p&position=60&kwtype=filter&now_time=1538808537
