标题	小区	年限	户型	面积	楼层	单价	装修	总价	地址1	地址2	地址3	发布日期	url
新城花园荷香苑90平精装3室大车库115万靠桂香苑梅香苑	新城花园梅香苑	2013	3室3厅1卫	90	共5层	12777	精装修	115	开发	欧尚	兴城西路45号	2018年7月2日	https://yangzhou.anjuke.com/prop/view/A1306393966?from=filter&spread=commsearch_p&position=1260&kwtype=filter&now_time=1531916316
大官人家+江阳商贸城+彩虹汇+	大官人家	2009	3室2厅1卫	99	共5层	9595	精装修	95	维扬	江阳工业园	扬子江北路	2018年7月1日	https://yangzhou.anjuke.com/prop/view/A1305466257?from=filter&spread=commsearch_p&position=1259&kwtype=filter&now_time=1531916316
翠岗金菊苑4楼楼中楼112+68平厅通阳台南北通透有汽车位	翠岗新村金菊苑	2004	3室2厅2卫	112	共4层	13660	精装修	153	邗江	汽车西站	翠岗路	2018年6月16日	https://yangzhou.anjuke.com/prop/view/A1285005751?from=filter&spread=commsearch_p&position=1258&kwtype=filter&now_time=1531916316
安康北苑精装三室、扬大附中东部分校旁、靠君悦华府、金鑫朗郡	安康北苑	2000	3室2厅1卫	99	共5层	11616	精装修	115	广陵	文昌阁	安康路	2018年6月9日	https://yangzhou.anjuke.com/prop/view/A1275934859?from=filter&spread=commsearch_p&position=1257&kwtype=filter&now_time=1531916316
鸿福三村95平米中高装 在二楼138万 车库25平米 南北通	鸿福三村	2013	3室1厅1卫	95	共5层	14526	精装修	138	维扬	城北乡	玉人路2-25号	2018年6月3日	https://yangzhou.anjuke.com/prop/view/A1266489647?from=filter&spread=commsearch_p&position=1256&kwtype=filter&now_time=1531916316
众恒紫园精装两室+无额外税送车库15平+金鑫朗郡顾庄新村旁+	众恒紫园	2013	3室2厅1卫	97	共1层	13278	精装修	128.8	广陵	东关古渡	江都北路	2018年7月2日	https://yangzhou.anjuke.com/prop/view/A1306403989?from=filter&spread=commsearch_p&position=1255&kwtype=filter&now_time=1531916316
新庄二村 二楼楼层好采光好 精装修 阳光好 紧靠新华中学	新庄新村	1999	3室2厅1卫	88	共5层	12477	精装修	109.8	开发	文汇广场	扬子江中路	2018年5月5日	https://yangzhou.anjuke.com/prop/view/A1214709867?from=filter&spread=commsearch_p&position=1254&kwtype=filter&now_time=1531916316
翠岗金菊苑精装三室紧靠翠岗美琪雍华府旺庭公馆西区大润发	翠岗新村金菊苑	2005	3室2厅1卫	109	共5层	14201	精装修	154.8	邗江	汽车西站	翠岗路	2018年5月15日	https://yangzhou.anjuke.com/prop/view/A1231736648?from=filter&spread=commsearch_p&position=1253&kwtype=filter&now_time=1531916316
石柱山庄康养城精装修交通方便拎包入住欲购从速 看房提前联系	石柱山庄	2017	3室2厅1卫	80	共1层	8625	精装修	69	仪征市	仪征市	山北公路	2018年7月2日	https://yangzhou.anjuke.com/prop/view/A1306790841?from=filter&spread=commsearch_p&position=1252&kwtype=filter&now_time=1531916316
万科城花园电梯洋房精装修设施 客厅通阳台全送产权车位	万科城	2015	3室2厅1卫	96	共5层	18645	精装修	179	维扬	瘦西湖	扬子江北路	2018年5月23日	https://yangzhou.anjuke.com/prop/view/A1248553921?from=filter&spread=commsearch_p&position=1251&kwtype=filter&now_time=1531916316
新庄二村 三室精装 送车库 靠近宝带新村 秋雨新村 康乐新村	新庄二村	2000	3室2厅1卫	88	共5层	12386	精装修	109	维扬	沃尔玛	扬子江中路615号	2018年5月5日	https://yangzhou.anjuke.com/prop/view/A1214802376?from=filter&spread=commsearch_p&position=1250&kwtype=filter&now_time=1531916316
滨江新村2楼3室2厅95平方精装婚房73万	滨江新村	2012	3室2厅1卫	95	共5层	7684	精装修	73	仪征市	仪征市	扬子西路199号	2018年6月24日	https://yangzhou.anjuke.com/prop/view/A1295840061?from=filter&spread=commsearch_p&position=1249&kwtype=filter&now_time=1531916316
耶鲁旁阳光新苑 三房精装修 房主诚心出售 靠中海富川依云金地	阳光新苑(北区)	2008	3室2厅1卫	99	共5层	10080	精装修	99.8	开发	欧尚	华扬东路	2018年5月25日	https://yangzhou.anjuke.com/prop/view/A1253328847?from=filter&spread=commsearch_p&position=1248&kwtype=filter&now_time=1531916316
贾庄二巷1楼证64平自建一间合计85平3室中装清爽	邗供小区	1998	3室1厅1卫	85	共5层	10588	精装修	90	维扬	沃尔玛	贾庄巷23号	2018年6月28日	https://yangzhou.anjuke.com/prop/view/A1300973001?from=filter&spread=commsearch_p&position=1247&kwtype=filter&now_time=1531916316
育才本部  3室1厅1厨1卫  单门独院 精装 出口好	中江嘉荷苑	2008	3室1厅1卫	85	共1层	18941	精装修	161	广陵	荷花池	江阳中路	2018年4月24日	https://yangzhou.anjuke.com/prop/view/A1200619486?from=filter&spread=commsearch_p&position=1246&kwtype=filter&now_time=1531916316
华建上院，90平毛坯，3室2厅1卫，142万，心动不如行动	华建ART上院	2017	3室2厅1卫	90	中层(共15层)	15777	毛坯	142	邗江	汽车西站	"玉人路,近黄金坝路"	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309437078?from=filter&spread=commsearch_p&position=1245&kwtype=filter&now_time=1531916316
翠月嘉苑靠东方名城明发江湾城盛城世家怡新花园皇都漫城万和熙庭	翠月嘉苑	2009	3室1厅1卫	96	共5层	11312	精装修	108.6	广陵	广陵产业园	扬霍路69号	2018年7月6日	https://yangzhou.anjuke.com/prop/view/A1312840854?from=filter&spread=commsearch_p&position=1244&kwtype=filter&now_time=1531916316
翠岗金菊苑楼中楼3室2厅2卫精装修有车库靠大润发	翠岗新村金菊苑	2003	3室2厅2卫	118	共5层	13389	精装修	158	邗江	汽车西站	翠岗路	2018年7月13日	https://yangzhou.anjuke.com/prop/view/A1322145118?from=filter&spread=commsearch_p&position=1243&kwtype=filter&now_time=1531916316
凯悦花园精装三房送车库采光户型好东关小学凯运天地名都华庭旁	凯悦花园	2000	3室2厅1卫	98	共5层	11020	精装修	108	广陵	文昌阁	文昌中路147号	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1322902660?from=filter&spread=commsearch_p&position=1242&kwtype=filter&now_time=1531916316
建设公寓3室1厅1卫精装修80平米楼层佳售68.8万	南苑一村建设公寓	1999	3室1厅1卫	80	共5层	8600	精装修	68.8	江都市	江都市	龙溪路81号	2018年6月22日	https://yangzhou.anjuke.com/prop/view/A1292960232?from=filter&spread=commsearch_p&position=1241&kwtype=filter&now_time=1531916316
"四季园春竹苑一楼带院子,自带车位 近康乐新村 宝带新村"	四季园新村	1998	3室2厅1卫	80	共5层	14575	精装修	116.6	维扬	沃尔玛	维扬路240号	2018年6月21日	https://yangzhou.anjuke.com/prop/view/A1291824516?from=filter&spread=commsearch_p&position=1240&kwtype=filter&now_time=1531916316
汶河本部集贤三村92平 二楼精装 提包入住性价比高161.8	集贤三村	1998	3室2厅1卫	92	共5层	17586	精装修	161.8	广陵	文昌阁	四望亭路	2018年5月8日	https://yangzhou.anjuke.com/prop/view/A1219540448?from=filter&spread=commsearch_p&position=1239&kwtype=filter&now_time=1531916316
急售东方名城精装3室2厅1卫提包入住2楼阳光佳位置好	东方名城	2010	3室2厅1卫	95	共5层	12526	精装修	119	广陵	广陵产业园	滨河路	2018年6月27日	https://yangzhou.anjuke.com/prop/view/A1299515789?from=filter&spread=commsearch_p&position=1238&kwtype=filter&now_time=1531916316
《无税》养怡花园大户型 南北通透 维扬实小 低楼层方便出行	养怡花园	2008	3室2厅1卫	95	共5层	12631	精装修	120	维扬	江阳工业园	平山路199号	2018年5月12日	https://yangzhou.anjuke.com/prop/view/A1226029024?from=filter&spread=commsearch_p&position=1237&kwtype=filter&now_time=1531916316
荷南苑2楼109平3房赠朝南19平车库靠梅香苑桂香苑春江花园	荷南苑	2004	3室2厅1卫	109	共5层	14110	精装修	153.8	开发	欧尚	荷香路	2018年5月23日	https://yangzhou.anjuke.com/prop/view/A1249100342?from=filter&spread=commsearch_p&position=1236&kwtype=filter&now_time=1531916316
沃尔玛附近梅庄新村（西梅庄）大3房精装修  2楼有车库	梅庄新村	2000	3室1厅1卫	92	共5层	13043	精装修	120	维扬	沃尔玛	四望亭路319号	2018年6月25日	https://yangzhou.anjuke.com/prop/view/A1296601443?from=filter&spread=commsearch_p&position=1235&kwtype=filter&now_time=1531916316
施井小区精装修3室2厅1卫+自扩建2间+车库	施井小区	2000	3室2厅1卫	90	共5层	12000	精装修	108	广陵	施井路	施井路19号	2018年7月3日	https://yangzhou.anjuke.com/prop/view/A1307832046?from=filter&spread=commsearch_p&position=1234&kwtype=filter&now_time=1531916316
古运河旁五台公安宿舍3室2厅精装满五无税送25平大车库拎包住	五台新村	2000	3室1厅1卫	97.6	共1层	10758	精装修	105	维扬	五台山大桥	五台山路15号	2018年5月23日	https://yangzhou.anjuke.com/prop/view/A1249369261?from=filter&spread=commsearch_p&position=1233&kwtype=filter&now_time=1531916316
瘦西湖，东方百合园旁，孙庄，1楼带30平院子，新精装	孙庄小区	1998	3室2厅1卫	85	共5层	14117	精装修	120	维扬	沃尔玛	扬子江北路	2018年7月1日	https://yangzhou.anjuke.com/prop/view/A1305541451?from=filter&spread=commsearch_p&position=1232&kwtype=filter&now_time=1531916316
"龙庄小区80平 三室 2/6 精装全新家俱,有车库97.8万"	龙庄小区	2000	3室2厅1卫	80	共5层	12225	精装修	97.8	开发	欧尚	维扬路	2018年6月26日	https://yangzhou.anjuke.com/prop/view/A1298336078?from=filter&spread=commsearch_p&position=1231&kwtype=filter&now_time=1531916316
邗江实验双语学校区百祥园三楼精装三室/万达广场旁	百祥园	2000	3室1厅1卫	79	共5层	18860	精装修	149	邗江	汽车西站	百祥路	2018年6月9日	https://yangzhou.anjuke.com/prop/view/A1275228016?from=filter&spread=commsearch_p&position=1230&kwtype=filter&now_time=1531916316
蜀岗西峰万科城2楼3房精装靠瘦西湖院子彩虹汇扬州天下	万科城	2015	3室2厅1卫	97.1	共5层	18022	精装修	175	维扬	瘦西湖	扬子江北路	2018年6月20日	https://yangzhou.anjuke.com/prop/view/A1289533524?from=filter&spread=commsearch_p&position=1229&kwtype=filter&now_time=1531916316
绿地上方公馆中庭 4室1厅1卫 环境好	绿地上方公馆东庭	2013	4室1厅1卫	117.1	低层(共17层)	12978	精装修	152	邗江	汽车西站	祥云路55号	2018年6月10日	https://yangzhou.anjuke.com/prop/view/A1276456005?from=filter&spread=commsearch_p&position=1320&kwtype=filter&now_time=1531916336
翠月嘉北苑 南北通透汶河小学校区房 楼层佳装修清爽 拎包入住	翠月嘉苑	2010	3室2厅1卫	96	共5层	11312	精装修	108.6	广陵	广陵产业园	扬霍路69号	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1308921838?from=filter&spread=commsearch_p&position=1319&kwtype=filter&now_time=1531916336
"银苑新村82平米精装三室,楼层佳两室朝南花园校区房随时看"	银苑新村	2000	3室1厅1卫	82	共5层	10731	精装修	88	开发	欧尚	扬子江中路248号	2018年6月26日	https://yangzhou.anjuke.com/prop/view/A1298730360?from=filter&spread=commsearch_p&position=1318&kwtype=filter&now_time=1531916336
养怡花园 精装楼中楼60+60平 90万 满五送车库	养怡花园	2013	3室2厅2卫	91.5	共1层	9836	精装修	90	维扬	江阳工业园	平山路199号	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1325838296?from=filter&spread=commsearch_p&position=1317&kwtype=filter&now_time=1531916336
连运小区祥运苑三房，飞机户型，中装，1/5，送大车库	连运小区	2003	3室1厅1卫	98	共5层	11836	精装修	116	广陵	汇金广场	渡江南路199号	2018年6月7日	https://yangzhou.anjuke.com/prop/view/A1272663272?from=filter&spread=commsearch_p&position=1316&kwtype=filter&now_time=1531916336
和景印象城3室精装修+27平车库 邻近新汽车库站附近五一花园	和景印象城	2013	3室2厅1卫	96	共5层	10416	精装修	100	仪征市	仪征市	沿山河路9号	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309459078?from=filter&spread=commsearch_p&position=1315&kwtype=filter&now_time=1531916336
广州路友谊花园，靠近金鹰大润发.	友谊花园	2004	3室1厅1卫	81	共5层	11049	精装修	89.5	江都市	江都市	长江西路	2018年7月10日	https://yangzhou.anjuke.com/prop/view/A1317494578?from=filter&spread=commsearch_p&position=1314&kwtype=filter&now_time=1531916336
百祥园+婚装三房+好楼层采光视野无遮挡+送车库+临万达邗实	百祥园	2005	3室2厅1卫	105	共5层	15028	精装修	157.8	邗江	汽车西站	百祥路	2018年7月11日	https://yangzhou.anjuke.com/prop/view/A1319269913?from=filter&spread=commsearch_p&position=1313&kwtype=filter&now_time=1531916336
北区大润发花都汇梅小北校区，鸿福三村楼层好三室精装修提包入住	鸿福三村	2009	3室2厅1卫	95	共5层	14421	精装修	137	维扬	城北乡	玉人路2-25号	2018年7月7日	https://yangzhou.anjuke.com/prop/view/A1313690032?from=filter&spread=commsearch_p&position=1312&kwtype=filter&now_time=1531916336
石油城附近梅香苑精装三房 车库朝南已通水电可住人	新城花园梅香苑	1998	3室1厅1卫	98	共5层	13826	精装修	135.5	开发	欧尚	兴城西路45号	2018年5月20日	https://yangzhou.anjuke.com/prop/view/A1241710672?from=filter&spread=commsearch_p&position=1311&kwtype=filter&now_time=1531916336
秋先生微笑服务 宝带新村精装修提包入住 楼层好靠康乐崇文苑	宝带新村	2008	3室1厅1卫	83	共5层	10819	精装修	89.8	维扬	市政府	文汇东路340号	2018年4月28日	https://yangzhou.anjuke.com/prop/view/A1206026762?from=filter&spread=commsearch_p&position=1310&kwtype=filter&now_time=1531916336
四季园80平 三室 精装大院子30平 双开门 提包入住	四季园新村	2000	3室1厅1卫	80	共5层	13975	精装修	111.8	维扬	沃尔玛	维扬路240号	2018年6月20日	https://yangzhou.anjuke.com/prop/view/A1289319077?from=filter&spread=commsearch_p&position=1309&kwtype=filter&now_time=1531916336
新城花园银苑新村 精装 3室1厅 两室朝南阳光充足花园校区	银苑新村	2000	3室1厅1卫	82	共5层	10731	精装修	88	开发	欧尚	扬子江中路248号	2018年7月13日	https://yangzhou.anjuke.com/prop/view/A1322367448?from=filter&spread=commsearch_p&position=1308&kwtype=filter&now_time=1531916336
梅岭本部双校区高桥二村三室一厅有车库带暖气有车库	高桥二村	1995	3室1厅1卫	98	共4层	17142	精装修	168	维扬	漕河	马太西巷	2018年6月24日	https://yangzhou.anjuke.com/prop/view/A1295815172?from=filter&spread=commsearch_p&position=1307&kwtype=filter&now_time=1531916336
百祥园百祥园邗实教育房3楼104平158万满5年	百祥园	2009	3室1厅1卫	104	共5层	15192	精装修	158	邗江	汽车西站	百祥路	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320355453?from=filter&spread=commsearch_p&position=1306&kwtype=filter&now_time=1531916336
白田雅苑  精装小三房  南北通透 倒燕子户型 采光佳	白田雅苑	2008	3室2厅1卫	92	共5层	8565	精装修	78.8	宝应市	宝应市	白田中路	2018年6月14日	https://yangzhou.anjuke.com/prop/view/A1281898879?from=filter&spread=commsearch_p&position=1305&kwtype=filter&now_time=1531916336
新庄新村 宝带 新华中学	新庄二村	1998	3室2厅1卫	88	共5层	12477	精装修	109.8	维扬	沃尔玛	扬子江中路615号	2018年5月5日	https://yangzhou.anjuke.com/prop/view/A1214708619?from=filter&spread=commsearch_p&position=1304&kwtype=filter&now_time=1531916336
桃园小学，实验初中教育房，楼层不高	桃园二村	1999	3室1厅1卫	80	共4层	6000	精装修	48	宝应市	宝应市	泰山西路，近安宜北路	2018年5月17日	https://yangzhou.anjuke.com/prop/view/A1235916897?from=filter&spread=commsearch_p&position=1303&kwtype=filter&now_time=1531916336
皮市街三间一厢 单门独院 双证齐全可公积金贷款 采光好位置佳	皮市街老城区住宅	2016	3室1厅1卫	82	共1层	20463	精装修	167.8	广陵	文昌阁	"皮市街,近文昌中路"	2018年4月22日	https://yangzhou.anjuke.com/prop/view/A1197817792?from=filter&spread=commsearch_p&position=1302&kwtype=filter&now_time=1531916336
联谊花园宜康苑精装三房南北通透采光好靠万科名泽园杉湾大润发	宜康苑	2008	3室1厅1卫	98	共5层	13061	精装修	128	广陵	文昌阁	联谊路	2018年6月28日	https://yangzhou.anjuke.com/prop/view/A1301448683?from=filter&spread=commsearch_p&position=1301&kwtype=filter&now_time=1531916336
出售半岛花园小三房 精装修 关门卖 看房方便	半岛花园	2010	3室1厅1卫	87.5	共5层	8551	精装修	74.8	宝应市	宝应市	安宜东路40号	2018年7月13日	https://yangzhou.anjuke.com/prop/view/A1322383895?from=filter&spread=commsearch_p&position=1300&kwtype=filter&now_time=1531916336
养怡花园 3室2厅1卫	养怡花园	2013	3室2厅1卫	91.5	共1层	9836	精装修	90	维扬	江阳工业园	平山路199号	2018年6月13日	https://yangzhou.anjuke.com/prop/view/A1280227047?from=filter&spread=commsearch_p&position=1299&kwtype=filter&now_time=1531916336
万年新村3室精装房屋出售	万年新村	2008	3室2厅1卫	93	共5层	8817	精装修	82	仪征市	仪征市	万年北路88号	2018年6月19日	https://yangzhou.anjuke.com/prop/view/A1288727843?from=filter&spread=commsearch_p&position=1298&kwtype=filter&now_time=1531916336
邻瘦西湖风景区、蜀冈西峰公园万科城3室精装多层带电梯花园洋房	万科城	2013	3室2厅1卫	98	共5层	17244	精装修	169	维扬	瘦西湖	扬子江北路	2018年6月12日	https://yangzhou.anjuke.com/prop/view/A1279385312?from=filter&spread=commsearch_p&position=1297&kwtype=filter&now_time=1531916336
汶河小学本部，文昌阁，四望亭商业圈，市区，瘦西湖闹中有静	集贤二村	1998	3室1厅1卫	92.2	共5层	17530	精装修	161.6	广陵	文昌阁	四望亭路	2018年6月11日	https://yangzhou.anjuke.com/prop/view/A1278515971?from=filter&spread=commsearch_p&position=1296&kwtype=filter&now_time=1531916336
邵庄新村，精装修房紧邻荷花池公园，维扬小学教房，欲购从速。	邵庄新村	1998	3室1厅1卫	98	共5层	13773	精装修	135	广陵	文昌阁	文昌中路	2018年5月1日	https://yangzhou.anjuke.com/prop/view/A1208865345?from=filter&spread=commsearch_p&position=1295&kwtype=filter&now_time=1531916336
紫薇苑精装修邻近锦绣花园玫瑰香榭旺庭公馆	紫薇苑	2008	3室1厅1卫	90	共5层	13888	精装修	125	广陵	文昌阁	翠岗路	2018年6月14日	https://yangzhou.anjuke.com/prop/view/A1281893224?from=filter&spread=commsearch_p&position=1294&kwtype=filter&now_time=1531916336
梅中梅小都可以上有名額玉器街 70平 三室纯五楼	玉器街24号小区	2000	3室1厅1卫	70	共5层	20428	精装修	143	邗江	汽车西站	玉器街24号	2018年7月17日	https://yangzhou.anjuke.com/prop/view/A1326801741?from=filter&spread=commsearch_p&position=1293&kwtype=filter&now_time=1531916336
梅岭双学 区房玉器街3/1/1卫精装修靠近马太巷 史可法路	玉器街84号小区	1998	3室1厅1卫	70	共5层	20542	精装修	143.8	邗江	汽车西站	玉器街84号	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1326172801?from=filter&spread=commsearch_p&position=1292&kwtype=filter&now_time=1531916336
杨庄街坊小区康乐附近97平精装修婚房位置好汽车库朝南已通水电	杨庄街坊	2005	3室2厅1卫	97	共5层	10154	精装修	98.5	维扬	瘦西湖	秋雨东路14号	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320761688?from=filter&spread=commsearch_p&position=1291&kwtype=filter&now_time=1531916336
新城花园荷香苑90平精装3室大车库115万靠桂香苑梅香苑	新城花园梅香苑	2013	3室3厅1卫	90	共5层	12777	精装修	115	开发	欧尚	兴城西路45号	2018年7月2日	https://yangzhou.anjuke.com/prop/view/A1306393966?from=filter&spread=commsearch_p&position=1290&kwtype=filter&now_time=1531916336
大官人家+江阳商贸城+彩虹汇+	大官人家	2009	3室2厅1卫	99	共5层	9595	精装修	95	维扬	江阳工业园	扬子江北路	2018年7月1日	https://yangzhou.anjuke.com/prop/view/A1305466257?from=filter&spread=commsearch_p&position=1289&kwtype=filter&now_time=1531916336
{专业精神}京华城商圈+大润发旁+橡树湾+精装3房+南北通透	橡树湾	2013	3室2厅1卫	86	中层(共17层)	18116	豪华装修	155.8	邗江	汽车西站	兴城西路	2018年7月9日	https://yangzhou.anjuke.com/prop/view/A1316463846?from=filter&spread=commsearch_p&position=1380&kwtype=filter&now_time=1531916355
财富广场，欧尚商圈。	财富广场	2000	2室2厅1卫	115.8	低层(共20层)	12089	精装修	140	邗江	汽车西站	扬子江中路287号	2018年6月27日	https://yangzhou.anjuke.com/prop/view/A1299595972?from=filter&spread=commsearch_p&position=1379&kwtype=filter&now_time=1531916355
邗江区大润发望月路百祥路交汇处	月亮园	2016	3室2厅1卫	104	共4层	15173	精装修	157.8	邗江	大润发邗江店	望月路459号	2018年5月3日	https://yangzhou.anjuke.com/prop/view/A1211058000?from=filter&spread=commsearch_p&position=1378&kwtype=filter&now_time=1531916355
邻蜀冈体育和休闲公园、梅苑双语学校山水锦城3室精装飞机户型	山水锦城	2010	3室2厅1卫	109	共5层	13302	精装修	145	邗江	京华城	山水路8号	2018年6月12日	https://yangzhou.anjuke.com/prop/view/A1279490032?from=filter&spread=commsearch_p&position=1377&kwtype=filter&now_time=1531916355
梅岭中学，梅岭小学本部校区房，瘦西湖宋夹城个园古运河风光带	高桥二村	1995	3室2厅1卫	98	共5层	17112	精装修	167.7	维扬	漕河	马太西巷	2018年6月26日	https://yangzhou.anjuke.com/prop/view/A1298080865?from=filter&spread=commsearch_p&position=1376&kwtype=filter&now_time=1531916355
雍华府，玫瑰香榭，紫荆苑精装，户型好位置好，有车库	紫荆苑	2008	3室2厅2卫	137	共5层	10583	精装修	145	邗江	美琪学校	翠岗路	2018年4月21日	https://yangzhou.anjuke.com/prop/view/A1196649098?from=filter&spread=commsearch_p&position=1375&kwtype=filter&now_time=1531916355
友谊新村 高装 3室1厅1卫 80平米	友谊新村	1999	3室1厅1卫	80	共5层	12750	精装修	102	维扬	瘦西湖	友谊路	2018年7月15日	https://yangzhou.anjuke.com/prop/view/A1325063568?from=filter&spread=commsearch_p&position=1374&kwtype=filter&now_time=1531916355
莱福花园 中装三房 楼层好 位置佳 邻凯莱花园 兰苑 翠岗	莱福花园	2003	3室2厅1卫	106	共5层	14037	精装修	148.8	邗江	现代广场	邗江中路519号	2018年6月24日	https://yangzhou.anjuke.com/prop/view/A1296038593?from=filter&spread=commsearch_p&position=1373&kwtype=filter&now_time=1531916355
中海嘉境9o平米3/13楼142万	中海嘉境	2016	3室2厅1卫	90	低层(共13层)	15777	毛坯	142	邗江	汽车西站	鸿福路18号	2018年6月17日	https://yangzhou.anjuke.com/prop/view/A1286448379?from=filter&spread=commsearch_p&position=1372&kwtype=filter&now_time=1531916355
康文苑精装3室1厅1卫带车库	富达文苑	2000	3室1厅1卫	80	共5层	13225	精装修	105.8	开发	文汇广场	康乐街3号	2018年5月21日	https://yangzhou.anjuke.com/prop/view/A1243185475?from=filter&spread=commsearch_p&position=1371&kwtype=filter&now_time=1531916355
新城花园兰香苑82平3房精装南北通透性价比高欧尚万达花园小学	新城花园兰香苑	2000	3室2厅1卫	82	高层(共6层)	10951	精装修	89.8	邗江	汽车西站	维扬路	2018年4月25日	https://yangzhou.anjuke.com/prop/view/A1201220711?from=filter&spread=commsearch_p&position=1370&kwtype=filter&now_time=1531916355
{专业精神}天宝物华中集集品旁雅居乐精装未住小3房随时看	雅居乐国际	2013	3室2厅1卫	86	高层(共28层)	17209	简单装修	148	邗江	汽车西站	江阳中路	2018年6月28日	https://yangzhou.anjuke.com/prop/view/A1300688161?from=filter&spread=commsearch_p&position=1369&kwtype=filter&now_time=1531916355
新盛花苑  交通便利  阳光充足	新盛花苑	2010	2室1厅1卫	83	共5层	15156	精装修	125.8	邗江	京华城	新盛路58号	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309597997?from=filter&spread=commsearch_p&position=1368&kwtype=filter&now_time=1531916355
友谊新村梅小花都汇校区入学，梅中集团竹西中学入学。	友谊新村	1995	3室1厅1卫	80	共5层	12750	精装修	102	维扬	瘦西湖	友谊路	2018年7月14日	https://yangzhou.anjuke.com/prop/view/A1323745217?from=filter&spread=commsearch_p&position=1367&kwtype=filter&now_time=1531916355
{卓杰}育才本部  无户口上学 民国古风 先到先得！	埂子街223号小区	1980	3室2厅1卫	82	共1层	18756	简单装修	153.8	广陵	文昌阁	埂子街223号	2018年7月4日	https://yangzhou.anjuke.com/prop/view/A1309482991?from=filter&spread=commsearch_p&position=1366&kwtype=filter&now_time=1531916355
华建上院商品房，梅岭北校区，三室二厅一卫，可贷款。	华建ART上院	2010	3室2厅1卫	90	中层(共18层)	15777	毛坯	142	邗江	汽车西站	"玉人路,近黄金坝路"	2018年6月14日	https://yangzhou.anjuke.com/prop/view/A1282581283?from=filter&spread=commsearch_p&position=1365&kwtype=filter&now_time=1531916355
橡树湾 豪华装修三房 设施全留 提包入住 邻京华城 水印西堤	橡树湾	2010	3室2厅1卫	85	中层(共17层)	17411	豪华装修	148	邗江	汽车西站	兴城西路	2018年7月5日	https://yangzhou.anjuke.com/prop/view/A1310598546?from=filter&spread=commsearch_p&position=1364&kwtype=filter&now_time=1531916355
买房就要去这里看看 泰山东村 不二选择	泰山东村	2008	3室1厅1卫	90	共5层	6444	精装修	58	宝应市	宝应市	泰山东路	2018年7月10日	https://yangzhou.anjuke.com/prop/view/A1318137382?from=filter&spread=commsearch_p&position=1362&kwtype=filter&now_time=1531916355
佳家花园 精装三室 梅岭北校区 有钥匙随时看房瘦西湖新苑	佳家花园	2013	3室2厅1卫	93	共5层	13978	精装修	130	维扬	城北乡	黄金坝路69号	2018年6月27日	https://yangzhou.anjuke.com/prop/view/A1300012707?from=filter&spread=commsearch_p&position=1361&kwtype=filter&now_time=1531916355
中鑫大厦旁，扬机厂宿舍 ，80平，三室，中装，设施全，提包住	扬机厂宿舍	2009	3室1厅1卫	80	共5层	8250	精装修	66	广陵	东花园路	东花园路2号	2018年5月22日	https://yangzhou.anjuke.com/prop/view/A1247247577?from=filter&spread=commsearch_p&position=1363&kwtype=filter&now_time=1531916355
汽车东站扬州大桥旁东方名城和园精装修3室1厅1卫广陵世家	东方名城和园	2013	3室1厅1卫	90	共1层	13888	精装修	125	广陵	广陵产业园	滨河路	2018年7月16日	https://yangzhou.anjuke.com/prop/view/A1326309067?from=filter&spread=commsearch_p&position=1360&kwtype=filter&now_time=1531916355
安康北苑 靠扬大附中东部 顾庄新村 曲江新苑 2楼 好贷款	安康北苑	2005	3室2厅1卫	98	共5层	11734	精装修	115	广陵	文昌阁	安康路	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320582239?from=filter&spread=commsearch_p&position=1359&kwtype=filter&now_time=1531916355
联谊花园三室中装大车库20平米在1楼南区大润发旁尚东国际周边	联谊花园	2009	3室2厅1卫	98	共5层	11836	精装修	116	广陵	汇金广场	联谊路588号	2018年6月6日	https://yangzhou.anjuke.com/prop/view/A1271327765?from=filter&spread=commsearch_p&position=1358&kwtype=filter&now_time=1531916355
{远大优选}宝带新村两房朝南装修清爽采光好户型方正靠康乐新村	宝带新村	2002	3室2厅1卫	80	共1层	11500	精装修	92	维扬	市政府	文汇东路340号	2018年6月23日	https://yangzhou.anjuke.com/prop/view/A1294176255?from=filter&spread=commsearch_p&position=1357&kwtype=filter&now_time=1531916355
注意了，梅中梅小本部双学/区，精装大三房，扬州话说就是赞！	高桥二村	1998	3室1厅1卫	98	共4层	16836	精装修	165	维扬	漕河	马太西巷	2018年7月1日	https://yangzhou.anjuke.com/prop/view/A1305597784?from=filter&spread=commsearch_p&position=1356&kwtype=filter&now_time=1531916355
文昌花园文康苑2房 临中海玺园 公园一号 骏和天城送车库28	文康苑	2004	2室2厅1卫	97	中层(共6层)	15257	精装修	148	广陵	曲江公园	观潮路	2018年6月16日	https://yangzhou.anjuke.com/prop/view/A1285175487?from=filter&spread=commsearch_p&position=1355&kwtype=filter&now_time=1531916355
