标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
{用心服务}曲江公园旁文昌花园+精装2室+品牌家具+诚意出售,文昌花园,2004,2室2厅1卫,88.0,共5层,15340.0,精装修,135,广陵,曲江公园,文昌中路18号,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1315976409?from=filter&spread=commsearch_p&position=2047&kwtype=filter&now_time=1531923902
梅中梅小梅岭东路2室2厅装修清爽靠玉器街窦庄马太巷高桥二村,梅岭东路12号小区,1995,2室2厅1卫,77.0,共1层,20519.0,简单装修,158,邗江,汽车西站,梅岭东路12号,2018年06月29日,https://yangzhou.anjuke.com/prop/view/A1302488484?from=filter&spread=commsearch_p&position=2046&kwtype=filter&now_time=1531923902
邗实百祥园66平，2/2/1，中装，2楼，位置好,百祥园,2013,2室1厅1卫,66.0,共5层,18181.0,简单装修,120,邗江,汽车西站,百祥路,2018年06月08日,https://yangzhou.anjuke.com/prop/view/A1273946752?from=filter&spread=commsearch_p&position=2045&kwtype=filter&now_time=1531923902
马太西巷 梅岭中学附近 正常上学 精装修 81平米 150万,高桥二村,2004,2室2厅1卫,81.0,共5层,18518.0,精装修,150,维扬,漕河,马太西巷,2018年06月28日,https://yangzhou.anjuke.com/prop/view/A1301011388?from=filter&spread=commsearch_p&position=2044&kwtype=filter&now_time=1531923902
房东急售农行宿舍梅小.梅中双校区,梅岭东路12号小区,1996,2室2厅1卫,78.0,共3层,20000.0,简单装修,156,邗江,汽车西站,梅岭东路12号,2018年04月26日,https://yangzhou.anjuke.com/prop/view/A1202338143?from=filter&spread=commsearch_p&position=2043&kwtype=filter&now_time=1531923902
{卓杰}万达南金鑫花园精装两房带车库 魏西花园 新港名兴花园,金鑫花苑,2005,2室2厅1卫,87.0,共5层,13218.0,精装修,115,仪征市,仪征市,前进路,2018年06月28日,https://yangzhou.anjuke.com/prop/view/A1301233080?from=filter&spread=commsearch_p&position=2042&kwtype=filter&now_time=1531923902
金源名郡   2室2厅1卫   精装,金源名郡,2016,2室2厅1卫,89.4,共2层,9153.0,精装修,81.8,宝应市,宝应市,"金湾路,近南园东路",2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1234096752?from=filter&spread=commsearch_p&position=2041&kwtype=filter&now_time=1531923902
石柱山国际康养城 大规模宜居养老房 医护到家 温泉开放,石柱山国际康养城,2018,2室2厅1卫,88.0,共5层,8863.0,精装修,78,仪征市,仪征市,中兴路85-11号,2018年06月08日,https://yangzhou.anjuke.com/prop/view/A1273520493?from=filter&spread=commsearch_p&position=2008&kwtype=filter&now_time=1531923776
许方新村（扬子新苑B区旁）精装两房 带车库 不可贷款,扬子新苑(B区),2002,2室2厅1卫,85.0,共5层,5294.0,精装修,45,开发,欧尚,钟灵大道,2018年05月31日,https://yangzhou.anjuke.com/prop/view/A1262140688?from=filter&spread=commsearch_p&position=2007&kwtype=filter&now_time=1531923776
美琪88平精装三房 中间楼层 有独立车库 提报入住 靠凯莱,美琪广华苑,2008,3室2厅1卫,88.0,共5层,14409.0,精装修,126.8,邗江,汽车西站,百祥路,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1318008299?from=filter&spread=commsearch_p&position=2006&kwtype=filter&now_time=1531923776
万达商圈金鑫花园 复式楼中楼 振兴双语学校 靠新港名兴花园,金鑫花苑,2006,3室2厅2卫,80.0,共5层,14375.0,精装修,115,邗江,汽车西站,顺达路19号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1314960160?from=filter&spread=commsearch_p&position=2005&kwtype=filter&now_time=1531923776
皇宫花园旁正谊巷2房+中高装+好贷款+汶河小学+文昌阁四望亭,皇宫广场,1996,2室2厅1卫,82.0,共3层,13390.0,精装修,109.8,广陵,文昌阁,汶河北路21号,2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1265187100?from=filter&spread=commsearch_p&position=2004&kwtype=filter&now_time=1531923776
好贷款，欢迎电联看房,胡庄花园,2006,5室3厅2卫,200.0,共2层,7900.0,精装修,158,邗江,汽车西站,胡庄中心路,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317526727?from=filter&spread=commsearch_p&position=2003&kwtype=filter&now_time=1531923776
梅岭双校区精/品/推/荐中海嘉境毛坯电梯2房带车位华建,中海嘉境,2015,2室1厅1卫,77.0,共1层,16493.0,毛坯,127,邗江,汽车西站,鸿福路18号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321976750?from=filter&spread=commsearch_p&position=2002&kwtype=filter&now_time=1531923776
绿杨文汇新盛旁高力俬巢精装满3 好贷款采光好,高力俬巢,2013,2室1厅1卫,82.0,低层(共11层),8170.0,精装修,67,邗江,汽车西站,江阳西路123号,2018年05月25日,https://yangzhou.anjuke.com/prop/view/A1253253167?from=filter&spread=commsearch_p&position=2001&kwtype=filter&now_time=1531923776
新城花园一楼带院子81平方2室2厅105.8万精装房。,新城花园荷香苑,2000,2室2厅1卫,81.0,低层(共6层),13061.0,精装修,105.8,邗江,汽车西站,维扬路125号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321711046?from=filter&spread=commsearch_p&position=2000&kwtype=filter&now_time=1531923776
{美庭优选}石柱山国际康养城 精装修 捺山脚下 适合养老居住,石柱山国际康养城,2018,2室2厅1卫,88.0,共1层,9068.0,精装修,79.8,仪征市,仪征市,中兴路85-11号,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323158321?from=filter&spread=commsearch_p&position=1999&kwtype=filter&now_time=1531923776
经典两房，精致装修！南北通透！,亲亲家园,2010,2室2厅1卫,80.2,共5层,8857.0,精装修,71,宝应市,宝应市,白田中路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326415843?from=filter&spread=commsearch_p&position=1998&kwtype=filter&now_time=1531923776
梅岭本部双学 区房 双校区 1楼带大院子 上梅岭小学梅岭中学,玉器街24号小区,1996,2室1厅1卫,55.0,共1层,20909.0,简单装修,115,邗江,汽车西站,玉器街24号,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1326831364?from=filter&spread=commsearch_p&position=1997&kwtype=filter&now_time=1531923776
梅岭花都汇 瘦西湖风景区 友谊新村 全新装修,友谊新村,2005,2室1厅1卫,80.0,共5层,12750.0,精装修,102,维扬,瘦西湖,友谊路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326227786?from=filter&spread=commsearch_p&position=1996&kwtype=filter&now_time=1531923776
邗实本部校区万达华府旁南北通透精装两房有钥匙随时看靠春晖,彩弘苑,2013,2室2厅1卫,89.4,低层(共6层),19854.0,精装修,177.5,邗江,汽车西站,邗江中路,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1316036782?from=filter&spread=commsearch_p&position=1995&kwtype=filter&now_time=1531923776
泰山小学城北初中双学 区 近宝胜 上下班便利 配套齐全,泰山东村,1998,2室2厅1卫,80.0,共5层,5850.0,精装修,46.8,宝应市,宝应市,泰山东路,2018年05月11日,https://yangzhou.anjuke.com/prop/view/A1224705520?from=filter&spread=commsearch_p&position=1994&kwtype=filter&now_time=1531923776
幸福家园吉房出售83架空1楼13年精装婚房紧靠润霖商场,幸福家园东苑,2000,2室1厅1卫,83.0,共5层,9614.0,精装修,79.8,仪征市,仪征市,幸福南路,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1313875951?from=filter&spread=commsearch_p&position=1993&kwtype=filter&now_time=1531923776
学院新村83平方带车库中装设施全105万,学苑新村,2000,2室1厅1卫,83.0,共5层,12650.0,精装修,105,开发,文汇广场,扬子江中路513号,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323601858?from=filter&spread=commsearch_p&position=1992&kwtype=filter&now_time=1531923776
联谊花园宜福苑 文峰小学附近 高装 2室2厅1卫 85平米,联谊花园,2008,2室2厅1卫,85.0,共5层,12470.0,精装修,106,广陵,汇金广场,联谊路588号,2018年05月12日,https://yangzhou.anjuke.com/prop/view/A1226056504?from=filter&spread=commsearch_p&position=1991&kwtype=filter&now_time=1531923776
史可法东路两室二楼双校区中装送车库提包入住梅岭,史可法东路10号小区,2000,2室1厅1卫,69.0,共5层,20000.0,简单装修,138,邗江,汽车西站,史可法东路10号,2018年06月19日,https://yangzhou.anjuke.com/prop/view/A1288458713?from=filter&spread=commsearch_p&position=1990&kwtype=filter&now_time=1531923776
史可法东路 梅岭双/校/区 三楼中间楼层 两房中装 朝南,史可法东路12号小区,1996,2室1厅1卫,60.0,共1层,18333.0,简单装修,110,邗江,汽车西站,史可法东路12号,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317284879?from=filter&spread=commsearch_p&position=1989&kwtype=filter&now_time=1531923776
梅岭双学房二楼楼层好出行方便无户口,史可法东路10号小区,1990,2室1厅1卫,54.0,共4层,21296.0,毛坯,115,邗江,汽车西站,史可法东路10号,2018年04月27日,https://yangzhou.anjuke.com/prop/view/A1204020152?from=filter&spread=commsearch_p&position=1988&kwtype=filter&now_time=1531923776
梅岭本部双施教区，石狮子巷  精装，有单独车库10平,工人二村151号小区,2000,2室2厅1卫,75.0,共4层,19413.0,简单装修,145.6,邗江,汽车西站,沿河街,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1325849128?from=filter&spread=commsearch_p&position=1987&kwtype=filter&now_time=1531923776
连运小区，两室，85平，100万精装修,连运小区,2005,2室1厅1卫,85.0,共5层,11764.0,精装修,100,广陵,汇金广场,渡江南路199号,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323108109?from=filter&spread=commsearch_p&position=1986&kwtype=filter&now_time=1531923776
"玉器街2/2/1 88平172万,梅小、梅中就读",玉器街84号小区,2000,2室2厅1卫,88.0,低层(共6层),19318.0,精装修,170,邗江,汽车西站,玉器街84号,2018年07月04日,https://yangzhou.anjuke.com/prop/view/A1308603979?from=filter&spread=commsearch_p&position=1985&kwtype=filter&now_time=1531923776
优诗美地2室精装房屋出售,优诗美地,2012,2室2厅1卫,89.0,共5层,10449.0,精装修,93,仪征市,仪征市,西园南路199-1号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1313978899?from=filter&spread=commsearch_p&position=1984&kwtype=filter&now_time=1531923776
邗江实验小学旁楼层好两房,百祥园,2000,2室2厅1卫,66.0,共5层,18181.0,简单装修,120,邗江,汽车西站,百祥路,2018年06月05日,https://yangzhou.anjuke.com/prop/view/A1269282168?from=filter&spread=commsearch_p&position=1983&kwtype=filter&now_time=1531923776
邗实双校区春晖苑精装两房光线充足设施全可提包入住,春晖苑,2013,2室2厅1卫,82.0,低层(共10层),18268.0,精装修,149.8,邗江,汽车西站,春晖巷,2018年05月26日,https://yangzhou.anjuke.com/prop/view/A1254500512?from=filter&spread=commsearch_p&position=1982&kwtype=filter&now_time=1531923776
联谊花园《宜福苑》全新装修1.5楼的教研附中校区文峰小学,宜福苑,2010,2室2厅1卫,85.0,共5层,12470.0,精装修,106,广陵,文昌阁,联谊路,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1233518564?from=filter&spread=commsearch_p&position=1981&kwtype=filter&now_time=1531923776
幸福小区两室一厅一卫，中等装修，南北通透，阳光充足,幸福小区,2005,2室1厅1卫,77.0,共5层,15324.0,简单装修,118,邗江,汽车西站,新城河路46号,2018年06月21日,https://yangzhou.anjuke.com/prop/view/A1291154742?from=filter&spread=commsearch_p&position=1948&kwtype=filter&now_time=1531923650
北园新村现浇房房龄新2室2厅1卫精装未住有车库有钥匙,北园新村,2002,2室1厅1卫,80.0,共5层,8600.0,精装修,68.8,江都市,江都市,利民北路,2018年06月15日,https://yangzhou.anjuke.com/prop/view/A1283152120?from=filter&spread=commsearch_p&position=1947&kwtype=filter&now_time=1531923650
杭集双隆新村两室两厅精装修85平米，车库22平米，提包入住,世纪尊园,2014,2室2厅1卫,85.0,共5层,11176.0,精装修,95,广陵,广陵产业园,利民路69号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321508513?from=filter&spread=commsearch_p&position=1946&kwtype=filter&now_time=1531923650
高沙园一楼二室一厅精装 近20平方大院子 有车库，可做婚房,高沙园一组,2002,2室2厅1卫,80.0,共5层,5475.0,精装修,43.8,高邮市,高邮市,秦邮路,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1264227939?from=filter&spread=commsearch_p&position=1945&kwtype=filter&now_time=1531923650
古运南苑南北通透精装修楼层好 带车库 82平米 119.8万,古运南苑,2012,2室2厅1卫,82.0,共5层,14609.0,精装修,119.8,广陵,文昌阁,观潮路1615号,2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1265220134?from=filter&spread=commsearch_p&position=1944&kwtype=filter&now_time=1531923650
金鑫花园振兴双语学校87平103万精装有大车好住人,金鑫花苑,2009,2室2厅1卫,87.0,共5层,11839.0,精装修,103,仪征市,仪征市,前进路,2018年05月17日,https://yangzhou.anjuke.com/prop/view/A1236582327?from=filter&spread=commsearch_p&position=1943&kwtype=filter&now_time=1531923650
康桥花园 未知 2室2厅2卫 104平米,康桥花园,2003,2室2厅2卫,104.0,共5层,14423.0,毛坯,150,邗江,汽车西站,邗江中路248号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315408668?from=filter&spread=commsearch_p&position=1942&kwtype=filter&now_time=1531923650
梅岭双学 区房马太巷航道管理处宿舍2/2/1卫 靠近玉器街,扬州市航道管理处宿舍,2000,2室2厅1卫,67.0,共4层,20447.0,简单装修,137,邗江,汽车西站,马太巷15号,2018年07月04日,https://yangzhou.anjuke.com/prop/view/A1309379795?from=filter&spread=commsearch_p&position=1941&kwtype=filter&now_time=1531923650
注意啦 （专业精神）玉器街梅岭双校区 采光充足 出门就是街,玉器街84号小区,2000,3室2厅1卫,87.0,共5层,18390.0,精装修,160,邗江,汽车西站,玉器街84号,2018年05月23日,https://yangzhou.anjuke.com/prop/view/A1247902017?from=filter&spread=commsearch_p&position=1940&kwtype=filter&now_time=1531923650
玉器街机关大院 马太巷 梅中梅小双校区 高桥二村 直接过户,玉器街84号小区,1999,3室2厅1卫,83.0,共5层,19518.0,精装修,162,邗江,汽车西站,玉器街84号,2018年05月24日,https://yangzhou.anjuke.com/prop/view/A1251232606?from=filter&spread=commsearch_p&position=1939&kwtype=filter&now_time=1531923650
玉器街一楼带院子，84号小区靠梅岭本部,玉器街84号小区,1998,3室1厅1卫,83.0,共1层,19277.0,精装修,160,邗江,汽车西站,玉器街84号,2018年07月04日,https://yangzhou.anjuke.com/prop/view/A1309545694?from=filter&spread=commsearch_p&position=1938&kwtype=filter&now_time=1531923650
新城花园，一楼大院子，位置好，精装修，邻梅香苑，宝带康乐小区,新城花园兰香苑,1999,3室1厅1卫,80.0,共5层,13600.0,精装修,108.8,邗江,汽车西站,维扬路,2018年05月08日,https://yangzhou.anjuke.com/prop/view/A1219183600?from=filter&spread=commsearch_p&position=1937&kwtype=filter&now_time=1531923650
徐斌++缤格汇+江阳路现房旺铺+稳定收益+周边诸多中高端小区,Bingo缤格汇,2017,1室1厅1卫,80.0,共1层,21000.0,精装修,168,邗江,汽车西站,"江阳中路,近新城河路",2018年06月27日,https://yangzhou.anjuke.com/prop/view/A1299351371?from=filter&spread=commsearch_p&position=1936&kwtype=filter&now_time=1531923650
花样年华石油山庄旁养怡花园精装2房满五唯一少个税送车库出售,养怡花园,2008,2室1厅1卫,80.0,共5层,12250.0,精装修,98,维扬,江阳工业园,平山路199号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320414117?from=filter&spread=commsearch_p&position=1935&kwtype=filter&now_time=1531923650
一楼带院子超性价比！新城花园精装设施齐全提包入住+采光不挡,新城花园兰香苑,1998,3室1厅1卫,81.0,共1层,13061.0,精装修,105.8,邗江,汽车西站,维扬路,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317891875?from=filter&spread=commsearch_p&position=1934&kwtype=filter&now_time=1531923650
南区大润发旁联谊花园宜福苑2房精装修一楼半干净清爽,联谊花园,2008,2室2厅1卫,85.0,共5层,12235.0,精装修,104,广陵,汇金广场,联谊路588号,2018年05月26日,https://yangzhou.anjuke.com/prop/view/A1254703328?from=filter&spread=commsearch_p&position=1933&kwtype=filter&now_time=1531923650
新城花园80平精装修未住人院子30平有车库近宝带念香苑,新城花园兰香苑,2001,3室2厅1卫,80.0,共5层,13500.0,精装修,108,邗江,汽车西站,维扬路,2018年04月20日,https://yangzhou.anjuke.com/prop/view/A1195394853?from=filter&spread=commsearch_p&position=1932&kwtype=filter&now_time=1531923650
出售六中旁古运南苑2室精装婚房,古运南苑,2011,2室2厅1卫,82.0,共5层,14609.0,精装修,119.8,广陵,文昌阁,观潮路1615号,2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1265490652?from=filter&spread=commsearch_p&position=1931&kwtype=filter&now_time=1531923650
靠近梅中梅小马太巷玉器街高桥二村吉祥苑梅岭东苑梅岭佳园,航道管理处宿舍,2002,2室2厅1卫,77.0,共5层,20129.0,简单装修,155,邗江,汽车西站,马太巷15号,2018年05月01日,https://yangzhou.anjuke.com/prop/view/A1209205107?from=filter&spread=commsearch_p&position=1930&kwtype=filter&now_time=1531923650
扬州大学城汊河汇金谷二楼门面房，精装，低 价出售，年租金3万,汇金谷,2010,2室1厅1卫,88.0,共5层,8500.0,精装修,74.8,邗江,扬州大学城,华扬西路200号,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1315828425?from=filter&spread=commsearch_p&position=1929&kwtype=filter&now_time=1531923650
梅岭本部玉器街小区 2室1厅1卫 59平中装2楼好房,玉器街24号小区,1995,2室1厅1卫,59.0,共5层,21186.0,简单装修,125,邗江,汽车西站,玉器街24号,2018年07月02日,https://yangzhou.anjuke.com/prop/view/A1306404470?from=filter&spread=commsearch_p&position=1928&kwtype=filter&now_time=1531923650
金桥精装西区  2室大厅  大车库  88.8万,金桥石油苑,2003,2室2厅1卫,85.0,共5层,10447.0,精装修,88.8,江都市,江都市,明珠路,2018年05月27日,https://yangzhou.anjuke.com/prop/view/A1255749294?from=filter&spread=commsearch_p&position=1927&kwtype=filter&now_time=1531923650
邗实本部大润发邗江店130万 得祥苑3室车库15平米,得祥园,2012,3室2厅1卫,85.0,共5层,15294.0,精装修,130,邗江,汽车西站,兴城西路145号,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326746733?from=filter&spread=commsearch_p&position=1926&kwtype=filter&now_time=1531923650
优诗美地 两室一厅 有自行车库,优诗美地,2010,2室1厅1卫,89.0,共5层,10449.0,精装修,93,仪征市,仪征市,西园南路199-1号,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1307697544?from=filter&spread=commsearch_p&position=1925&kwtype=filter&now_time=1531923650
苏北医院华懋扬大农学院旁金林苑 2室3/6 83平米 3楼,金林苑,2013,2室2厅1卫,83.0,共1层,12771.0,精装修,106,广陵,荷花池,文汇东路177号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315315873?from=filter&spread=commsearch_p&position=1923&kwtype=filter&now_time=1531923650
梅中梅小本部梅岭西路2室装修清爽.采光充足,梅岭西路31号小区,1999,2室1厅1卫,65.0,共1层,20769.0,简单装修,135,邗江,汽车西站,梅岭西路31号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315348394?from=filter&spread=commsearch_p&position=1922&kwtype=filter&now_time=1531923650
玉器街3室1厅精装修楼层好户型佳梅岭双教育房紧邻梅岭中小学。,玉器街84号小区,1995,3室1厅1卫,88.0,共4层,18409.0,精装修,162,邗江,汽车西站,玉器街84号,2018年05月12日,https://yangzhou.anjuke.com/prop/view/A1226767128?from=filter&spread=commsearch_p&position=1921&kwtype=filter&now_time=1531923650
急售百祥园中层 2室，性价比高,百祥园,2002,2室2厅1卫,66.0,共5层,18181.0,简单装修,120,邗江,汽车西站,百祥路,2018年06月03日,https://yangzhou.anjuke.com/prop/view/A1266560244?from=filter&spread=commsearch_p&position=1888&kwtype=filter&now_time=1531923523
花园学校旁 梅香苑 宝带对面 新城花园一楼带30平院子,新城花园兰香苑,1999,3室1厅1卫,80.0,共5层,13600.0,精装修,108.8,邗江,汽车西站,维扬路,2018年04月26日,https://yangzhou.anjuke.com/prop/view/A1203132593?from=filter&spread=commsearch_p&position=1887&kwtype=filter&now_time=1531923523
玉器街86号梅岭双校房靠84号梅岭佳园窦庄新村,玉器街24号小区,2013,3室2厅1卫,83.7,共1层,19598.0,精装修,164,邗江,汽车西站,玉器街24号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321782473?from=filter&spread=commsearch_p&position=1886&kwtype=filter&now_time=1531923523
宝应府前嘉园 2室2厅1卫 看房方便,府前嘉园,2007,2室2厅1卫,89.9,共5层,8008.0,精装修,72,宝应市,宝应市,金湾路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327033342?from=filter&spread=commsearch_p&position=1885&kwtype=filter&now_time=1531923523
花园小学梅香苑精装3房有车库靠宝带新村银苑新村荷南苑桂香苑,新城花园兰香苑,1999,3室2厅1卫,88.0,共5层,11340.0,精装修,99.8,邗江,汽车西站,维扬路,2018年05月24日,https://yangzhou.anjuke.com/prop/view/A1251287071?from=filter&spread=commsearch_p&position=1884&kwtype=filter&now_time=1531923523
梅岭本部双校区扬大商学院宿舍 中装两房 紧靠梅岭中学 带车库,扬州市航道管理处宿舍,1993,2室1厅1卫,67.0,共2层,20447.0,简单装修,137,邗江,汽车西站,马太巷15号,2018年07月02日,https://yangzhou.anjuke.com/prop/view/A1306973427?from=filter&spread=commsearch_p&position=1883&kwtype=filter&now_time=1531923523
{YD}瘦西湖鼎苑 精装两房 中心位置 采光好 佳家三星鸿福,瘦西湖鼎苑,2012,2室2厅1卫,80.0,共5层,15000.0,精装修,120,维扬,瘦西湖,玉箫路9号,2018年07月01日,https://yangzhou.anjuke.com/prop/view/A1305202469?from=filter&spread=commsearch_p&position=1882&kwtype=filter&now_time=1531923523
新城花园兰香苑一楼带院子50平精装修婚房提包入住近宝带梅香苑,新城花园兰香苑,2001,3室1厅1卫,80.0,共5层,13600.0,精装修,108.8,邗江,汽车西站,维扬路,2018年05月09日,https://yangzhou.anjuke.com/prop/view/A1220403703?from=filter&spread=commsearch_p&position=1881&kwtype=filter&now_time=1531923523
梅小、梅中本部房 急售玉器街精装舒适三房 带院子20平,玉器街84号小区,1990,3室2厅1卫,83.0,共5层,19879.0,精装修,165,邗江,汽车西站,玉器街84号,2018年05月08日,https://yangzhou.anjuke.com/prop/view/A1218519096?from=filter&spread=commsearch_p&position=1880&kwtype=filter&now_time=1531923523
新城花园80平三室一厅一卫一楼带院子35平108.8万,新城花园兰香苑,2008,3室1厅1卫,80.0,共5层,13625.0,精装修,109,邗江,汽车西站,维扬路,2018年04月22日,https://yangzhou.anjuke.com/prop/view/A1197889775?from=filter&spread=commsearch_p&position=1879&kwtype=filter&now_time=1531923523
百祥园中装两室出售，满五年，无小孩上学,百祥园,2003,2室1厅1卫,66.0,共5层,18181.0,简单装修,120,邗江,汽车西站,百祥路,2018年06月10日,https://yangzhou.anjuke.com/prop/view/A1276930932?from=filter&spread=commsearch_p&position=1878&kwtype=filter&now_time=1531923523
长征路双校区产证面积50平2房清爽送自建20平左右，直接入户,军分区大院宿舍,1999,2室1厅1卫,90.0,共3层,12777.0,简单装修,115,邗江,汽车西站,长征路2号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319355326?from=filter&spread=commsearch_p&position=1877&kwtype=filter&now_time=1531923523
新港名兴 精装2房 拎包入住 靠振兴花园 星都芳庭骏和玲珑湾,新港名兴花园,2011,2室2厅1卫,96.0,低层(共11层),13020.0,精装修,125,邗江,汽车西站,开发路,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320572601?from=filter&spread=commsearch_p&position=1876&kwtype=filter&now_time=1531923523
万达商圈绿地上方公馆2室精装提包入住房,绿地上方公馆东庭,2010,2室2厅1卫,91.0,低层(共10层),13736.0,精装修,125,邗江,汽车西站,祥云路55号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1228672654?from=filter&spread=commsearch_p&position=1875&kwtype=filter&now_time=1531923523
{诚售西区优 质精装2房}上方公馆+南北通透+采光佳+邻万达,绿地上方公馆东庭,2012,2室2厅1卫,90.0,低层(共11层),13888.0,精装修,125,邗江,汽车西站,祥云路55号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1314038485?from=filter&spread=commsearch_p&position=1874&kwtype=filter&now_time=1531923523
星都芳庭 顺达旁  振兴学校 随时看房,星都芳庭,2014,2室2厅1卫,73.0,低层(共6层),16438.0,精装修,120,邗江,汽车西站,邢江中路128号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322034609?from=filter&spread=commsearch_p&position=1873&kwtype=filter&now_time=1531923523
诚售{振兴双语}万达旁新港名兴+精装2房+不沿街+靠骏和玲珑,新港名兴花园,2013,2室1厅1卫,78.0,低层(共18层),14230.0,精装修,111,邗江,汽车西站,开发路,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318956804?from=filter&spread=commsearch_p&position=1872&kwtype=filter&now_time=1531923523
振兴双语新港名兴精装电梯两房不沿街随时看急售靠星都芳庭,新港名兴花园,2013,2室1厅1卫,79.0,低层(共11层),14177.0,精装修,112,邗江,汽车西站,开发路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326775537?from=filter&spread=commsearch_p&position=1871&kwtype=filter&now_time=1531923523
梅岭双中海嘉境精装2房南北厅楼层好有车位小区环境好满2,中海嘉境,2013,2室2厅1卫,77.0,低层(共18层),16883.0,精装修,130,邗江,汽车西站,鸿福路18号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322076969?from=filter&spread=commsearch_p&position=1870&kwtype=filter&now_time=1531923523
{专业精神}新港名兴精装两房豪华地段振兴房东急卖,新港名兴花园,2013,2室1厅1卫,79.0,低层(共12层),14278.0,精装修,112.8,邗江,汽车西站,开发路,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315458469?from=filter&spread=commsearch_p&position=1869&kwtype=filter&now_time=1531923523
星联邦 星都芳庭 精装两房南北通透 有车库 振兴学校,星联邦,2010,2室2厅1卫,71.0,低层(共6层),16197.0,精装修,115,邗江,汽车西站,邗江中路128号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1314354438?from=filter&spread=commsearch_p&position=1868&kwtype=filter&now_time=1531923523
振兴双语新港名兴精装通透二房带车库靠骏和玲珑湾金湖湾,新港名兴花园,2013,2室2厅1卫,98.0,低层(共6层),13061.0,精装修,128,邗江,汽车西站,开发路,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319526846?from=filter&spread=commsearch_p&position=1867&kwtype=filter&now_time=1531923523
新港名兴花园精装两房、提包入住,新港名兴花园,2009,2室2厅1卫,96.5,低层(共6层),13056.0,精装修,126,邗江,汽车西站,开发路,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1308150962?from=filter&spread=commsearch_p&position=1866&kwtype=filter&now_time=1531923523
顺达商圈 星都芳庭精装2房 含车库南北通透振兴双语诚心售,星都芳庭,2009,2室2厅1卫,72.0,低层(共6层),16388.0,精装修,118,邗江,汽车西站,邢江中路128号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318826894?from=filter&spread=commsearch_p&position=1865&kwtype=filter&now_time=1531923523
急售|星联邦精装两房 振兴双语 靠新港名兴绿景城骏和玲珑湾,星联邦,2009,2室2厅1卫,70.0,低层(共6层),16428.0,精装修,115,邗江,汽车西站,邗江中路128号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1314447286?from=filter&spread=commsearch_p&position=1864&kwtype=filter&now_time=1531923523
万科金色梦想 三室二厅 精装 提包入住,万科金色梦想,2012,3室2厅1卫,86.7,低层(共19层),13840.0,精装修,120,邗江,邗江工业园,"司徒庙路,近蜀冈西路",2018年07月01日,https://yangzhou.anjuke.com/prop/view/A1305635967?from=filter&spread=commsearch_p&position=1863&kwtype=filter&now_time=1531923523
