标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
翠岗紫薇苑1.5楼2室精装厅通阳台无税近玫瑰香榭弘扬花园锦苑,翠岗新村紫薇苑,2000,2室2厅1卫,81.0,共5层,13580.0,精装修,110,邗江,汽车西站,新城河路,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1307956378?from=filter&spread=commsearch_p&position=947&kwtype=filter&now_time=1532228653
淮左郡庄园  精装两房 楼层采光好，,淮左郡庄园,2015,2室2厅1卫,95.0,共5层,17684.0,精装修,168,邗江,汽车西站,顺达路79号,2018年07月20日,https://yangzhou.anjuke.com/prop/view/A1332474895?from=filter&spread=commsearch_p&position=946&kwtype=filter&now_time=1532228653
新城花园一楼带院子81平方2室2厅105.8万精装房。,新城花园荷香苑,2000,2室2厅1卫,81.0,低层(共6层),13061.0,精装修,105.8,邗江,汽车西站,维扬路125号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321711046?from=filter&spread=commsearch_p&position=945&kwtype=filter&now_time=1532228653
新幸福小区83平138万精装二室朝南 车库朝南紧邻得祥得月苑,幸福小区,2007,2室2厅1卫,83.0,共1层,16626.0,精装修,138,邗江,汽车西站,新城河路46号,2018年06月28日,https://yangzhou.anjuke.com/prop/view/A1301294489?from=filter&spread=commsearch_p&position=944&kwtype=filter&now_time=1532228653
紫薇苑 3房 91平125.8万 靠近兰苑翠岗 京华城附近,紫薇苑,2000,3室2厅1卫,91.0,共5层,13846.0,精装修,126,广陵,文昌阁,翠岗路,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317744524?from=filter&spread=commsearch_p&position=943&kwtype=filter&now_time=1532228653
史可法东路，满五唯一、有产权车库、中装、可随时看房,史可法东路12号小区,1991,2室2厅1卫,81.3,共5层,19926.0,精装修,162,邗江,汽车西站,史可法东路12号,2018年07月06日,https://yangzhou.anjuke.com/prop/view/A1312201413?from=filter&spread=commsearch_p&position=942&kwtype=filter&now_time=1532228653
梅岭玉器街+精装83平+南北通透好贷款+梅岭双学小学初中隔壁,玉器街84号小区,2000,2室2厅1卫,83.0,共1层,19373.0,精装修,160.8,邗江,汽车西站,玉器街84号,2018年07月20日,https://yangzhou.anjuke.com/prop/view/A1331238813?from=filter&spread=commsearch_p&position=941&kwtype=filter&now_time=1532228653
梅岭翠岗西部三室飞机户型有车库,翠岗新村紫薇苑,2015,3室1厅1卫,92.0,共5层,11934.0,毛坯,109.8,邗江,汽车西站,新城河路,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1324574303?from=filter&spread=commsearch_p&position=940&kwtype=filter&now_time=1532228653
美琪小区91平112万2室2厅1卫1楼共5楼阳光好中装靠邗中,美琪小区,2001,2室2厅1卫,91.0,共5层,12307.0,精装修,112,邗江,美琪学校,望月路278号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1228525946?from=filter&spread=commsearch_p&position=939&kwtype=filter&now_time=1532228653
新城花园荷香苑附近宝带新村欧尚超市,新城花园荷香苑,2000,3室1厅1卫,90.0,共1层,13333.0,简单装修,120,邗江,汽车西站,维扬路125号,2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1264749679?from=filter&spread=commsearch_p&position=938&kwtype=filter&now_time=1532228653
新城花园银苑新村 精装 3室1厅 两室朝南阳光充足花园校区,银苑新村,2000,3室1厅1卫,82.0,共5层,10731.0,精装修,88,开发,欧尚,扬子江中路248号,2018年07月18日,https://yangzhou.anjuke.com/prop/view/A1329385811?from=filter&spread=commsearch_p&position=937&kwtype=filter&now_time=1532228653
瘦西湖北碧玉园首付15万起买花园洋房临华侨城华建风华里,碧玉园,2017,3室2厅1卫,88.0,共1层,6113.0,毛坯,53.8,邗江,汽车西站,四通北路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327421653?from=filter&spread=commsearch_p&position=936&kwtype=filter&now_time=1532228653
紧邻瘦西湖，扬州院子，位置佳，户型好厅通阳台，精装修,扬州天下中兴苑,2017,2室2厅1卫,92.0,低层(共8层),19347.0,精装修,178,邗江,汽车西站,杨柳青路169号,2018年05月10日,https://yangzhou.anjuke.com/prop/view/A1222947155?from=filter&spread=commsearch_p&position=935&kwtype=filter&now_time=1532228653
老牌连锁中介先锋京华城绿杨新苑精装两房朝南双校区预约看,绿杨新苑,2013,2室2厅1卫,82.0,共5层,14975.0,精装修,122.8,邗江,汽车西站,"文汇西路,真州中路",2018年05月26日,https://yangzhou.anjuke.com/prop/view/A1254323745?from=filter&spread=commsearch_p&position=934&kwtype=filter&now_time=1532228653
银苑新村 地理位置好 扬子江路,银苑新村,2005,3室1厅1卫,82.0,共5层,10731.0,精装修,88,开发,欧尚,扬子江中路248号,2018年06月27日,https://yangzhou.anjuke.com/prop/view/A1300438091?from=filter&spread=commsearch_p&position=933&kwtype=filter&now_time=1532228653
西湖东苑，精装修2房，好楼层。靠锦苑，海德，扬州天下。,西湖东苑,2010,2室2厅1卫,81.0,共5层,14419.0,精装修,116.8,邗江,美琪学校,邗江北路,2018年07月18日,https://yangzhou.anjuke.com/prop/view/A1328537650?from=filter&spread=commsearch_p&position=932&kwtype=filter&now_time=1532228653
邗实本部得祥园+南北通透+好楼层采光视野好+送车库+提包入住,得祥园,2008,2室2厅1卫,95.0,共5层,14526.0,精装修,138,邗江,汽车西站,兴城西路145号,2018年05月11日,https://yangzhou.anjuke.com/prop/view/A1224968910?from=filter&spread=commsearch_p&position=931&kwtype=filter&now_time=1532228653
万年新村3室2厅1卫，楼层好，紧邻菜场，一小学期房,万年新村,2010,3室2厅1卫,92.0,共5层,8913.0,精装修,82,仪征市,仪征市,万年北路88号,2018年06月18日,https://yangzhou.anjuke.com/prop/view/A1287758544?from=filter&spread=commsearch_p&position=930&kwtype=filter&now_time=1532228653
绿杨新苑 靠京华城商圈 育才梅岭学校 精装修 提包入住,绿杨新苑,2012,2室2厅1卫,83.0,低层(共6层),13614.0,精装修,113,邗江,汽车西站,"文汇西路,真州中路",2018年07月05日,https://yangzhou.anjuke.com/prop/view/A1310400443?from=filter&spread=commsearch_p&position=929&kwtype=filter&now_time=1532228653
金轮星城豪装婚房飞机户型不沿街阳光9楼提包入住,金轮星城,2013,3室2厅2卫,116.0,高层(共12层),16681.0,豪华装修,193.5,开发,欧尚,扬子江中路228号,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317994413?from=filter&spread=commsearch_p&position=1020&kwtype=filter&now_time=1532228666
东方丽景2室2厅带23平大车库 近万马滨河城东方丽景君悦兰庭,东方丽景,2010,2室2厅1卫,93.0,共5层,10967.0,精装修,102,广陵,跃进桥,东花园东路42号,2018年05月17日,https://yangzhou.anjuke.com/prop/view/A1234815238?from=filter&spread=commsearch_p&position=1019&kwtype=filter&now_time=1532228666
唐悦国际 精装大三房 七楼带电梯 靠万科金色梦想汇锦花苑,唐悦国际社区,2013,3室2厅1卫,100.0,中层(共11层),14500.0,精装修,145,邗江,京华城,蜀冈西路,2018年07月06日,https://yangzhou.anjuke.com/prop/view/A1312541362?from=filter&spread=commsearch_p&position=1018&kwtype=filter&now_time=1532228666
欧尚超市宝龙广场中间骏和国际公馆142平米精装修提包入住,骏和国际公馆,2015,3室2厅2卫,142.0,中层(共18层),20774.0,精装修,295,邗江,汽车西站,维扬路18号,2018年06月22日,https://yangzhou.anjuke.com/prop/view/A1293413345?from=filter&spread=commsearch_p&position=1017&kwtype=filter&now_time=1532228666
振兴花园 舒适两房 满三年 性价比高 振兴双语学校,振兴花园,2012,2室2厅1卫,88.0,中层(共15层),12045.0,简单装修,106,邗江,邗江工业园,顺达路,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318919114?from=filter&spread=commsearch_p&position=1016&kwtype=filter&now_time=1532228666
{诚售西区双学 区精装3房}万科金域华府+带院子+邻近京华城,万科金域华府,2015,3室2厅1卫,85.0,低层(共16层),19976.0,精装修,169.8,邗江,京华城,站南路,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330221658?from=filter&spread=commsearch_p&position=1015&kwtype=filter&now_time=1532228666
{专业精神}金地酩悦旁景瑞望府精装3房家电齐全看房方便采光无,景瑞望府,2013,3室2厅1卫,89.0,低层(共27层),16269.0,精装修,144.8,邗江,京华城,京华城西路,2018年06月30日,https://yangzhou.anjuke.com/prop/view/A1303805149?from=filter&spread=commsearch_p&position=1014&kwtype=filter&now_time=1532228666
月明苑 楼中楼 125+75平方 纯毛坯 148万,月明苑,2010,5室3厅2卫,125.0,共1层,11200.0,毛坯,140,维扬,城北乡,三星路,2018年07月18日,https://yangzhou.anjuke.com/prop/view/A1329110460?from=filter&spread=commsearch_p&position=1013&kwtype=filter&now_time=1532228666
绿地写字楼高大上靠红星美凯隆三盛广场金华城广场交通极好,绿地新都会,2016,1室1厅1卫,135.5,中层(共20层),9079.0,毛坯,123,邗江,汽车西站,江阳西路107号,2018年07月06日,https://yangzhou.anjuke.com/prop/view/A1312427718?from=filter&spread=commsearch_p&position=1012&kwtype=filter&now_time=1532228666
三星花园+北区大润发+吾悦广场采光佳,三星花园,2012,3室2厅2卫,120.5,中层(共11层),14937.0,豪华装修,180,维扬,五台山大桥,三星路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326145270?from=filter&spread=commsearch_p&position=1011&kwtype=filter&now_time=1532228666
新港名兴花园 振兴双语 精装修 南北通透 紧邻顺达万达广场,新港名兴花园,2010,2室2厅1卫,100.0,中层(共6层),13800.0,精装修,138,邗江,汽车西站,开发路,2018年07月01日,https://yangzhou.anjuke.com/prop/view/A1305318645?from=filter&spread=commsearch_p&position=1010&kwtype=filter&now_time=1532228666
{远大优选}天俊悦府高装四房提包入住送18平车库紧靠曲江公园,天俊悦府,2014,4室2厅2卫,133.5,低层(共18层),17602.0,豪华装修,235,广陵,曲江公园,安康路,2018年06月23日,https://yangzhou.anjuke.com/prop/view/A1294210503?from=filter&spread=commsearch_p&position=1009&kwtype=filter&now_time=1532228666
业主诚售京华城西+火车站南3房+新盛花园+毛坯通透,新盛花苑,2013,3室2厅1卫,103.0,中层(共11层),12135.0,精装修,125,邗江,京华城,新盛路58号,2018年06月07日,https://yangzhou.anjuke.com/prop/view/A1272921874?from=filter&spread=commsearch_p&position=1008&kwtype=filter&now_time=1532228666
京华城（恒通碧桂园蓝湾）精装近美的城+橡树湾+水晶城,恒通蓝湾国际,2018,3室2厅1卫,93.0,中层(共18层),16559.0,精装修,154,邗江,京华城,兴城西路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298683474?from=filter&spread=commsearch_p&position=1007&kwtype=filter&now_time=1532228666
北区大润发御龙湾三室豪华装修，地暖，中央空调设施齐全提包入住,大上海御龙湾,2012,3室2厅1卫,130.0,高层(共11层),19076.0,豪华装修,248,广陵,东关古渡,黄金坝路,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1313698034?from=filter&spread=commsearch_p&position=1006&kwtype=filter&now_time=1532228666
急售京华城商圈+火车站南+万科金域华府+华鼎星城+婚装3房+,万科金域华府,2013,3室2厅1卫,108.0,中层(共27层),20555.0,精装修,222,邗江,京华城,站南路,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330441663?from=filter&spread=commsearch_p&position=1005&kwtype=filter&now_time=1532228666
智谷华府阳光地带旁金汇118大学城80平三房45万看房随时,金汇118,2013,3室1厅1卫,79.0,共1层,6708.0,毛坯,53,邗江,汽车西站,银河大道,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330309904?from=filter&spread=commsearch_p&position=1004&kwtype=filter&now_time=1532228666
西育才西梅中金地酩悦中高楼层90平精装未住提包入住随时看房,金地酩悦,2017,3室2厅1卫,90.0,高层(共27层),18866.0,精装修,169.8,邗江,京华城,京华城西路,2018年07月01日,https://yangzhou.anjuke.com/prop/view/A1305058778?from=filter&spread=commsearch_p&position=1003&kwtype=filter&now_time=1532228666
华鼎星城毛坯四房 无税 飞机户 有车库 中心位置 靠名门一品,华鼎星城,2014,4室2厅2卫,139.0,高层(共27层),19424.0,毛坯,270,邗江,京华城,京华城路339号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1319322405?from=filter&spread=commsearch_p&position=1002&kwtype=filter&now_time=1532228666
房龄新凤凰东巷 梅岭本部双校区 急急急售 近玉器街 窦庄新村,凤凰东巷小区,1998,2室1厅1卫,68.0,高层(共6层),17500.0,简单装修,119,广陵,施井路,凤凰桥东巷,2018年07月21日,https://yangzhou.anjuke.com/prop/view/A1333424433?from=filter&spread=commsearch_p&position=1001&kwtype=filter&now_time=1532228666
东方名城精装两房，拎包入住！欢迎随时看房！,东方名城,2010,2室2厅1卫,95.0,共5层,12631.0,精装修,120,广陵,广陵产业园,滨河路,2018年07月02日,https://yangzhou.anjuke.com/prop/view/A1306665040?from=filter&spread=commsearch_p&position=1000&kwtype=filter&now_time=1532228666
同泰花苑  美琪校区  繁华地段 车库15平,同泰花苑,2008,3室2厅1卫,115.0,共5层,13913.0,精装修,160,邗江,美琪学校,同泰路,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330474327?from=filter&spread=commsearch_p&position=999&kwtype=filter&now_time=1532228666
大润发附近尚东国际62平两室一厅精装修拎包入住,江扬尚东国际,2011,2室1厅1卫,62.0,高层(共11层),13870.0,精装修,86,开发,文汇广场,渡江南路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1297995453?from=filter&spread=commsearch_p&position=998&kwtype=filter&now_time=1532228666
扬州天下梅岭西校区，小户型，阳光好，豪装,扬州天下花园,2013,1室1厅1卫,41.0,高层(共8层),20195.0,豪华装修,82.8,邗江,汽车西站,杨柳青路169号,2018年06月23日,https://yangzhou.anjuke.com/prop/view/A1293822090?from=filter&spread=commsearch_p&position=997&kwtype=filter&now_time=1532228666
万博房产光辉岁月2房毛坯好楼层要求全款靠花样年华,光辉岁月,2013,2室2厅1卫,87.3,高层(共11层),11000.0,毛坯,96,维扬,瘦西湖,蜀岗东路,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1307410501?from=filter&spread=commsearch_p&position=996&kwtype=filter&now_time=1532228666
{卓杰}尚.城婚装三房未入住景观楼层拎包入住大学城汇金谷顺达,尚城,2010,3室2厅2卫,120.0,高层(共11层),11000.0,精装修,132,邗江,扬州大学城,邗江南路88号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318847988?from=filter&spread=commsearch_p&position=995&kwtype=filter&now_time=1532228666
保集半岛精装修有产权车位厅通阳台满5年唯一住房不沿街提包入住,保集半岛家园,2006,3室2厅2卫,135.4,高层(共11层),17357.0,精装修,235,邗江,金水桥,文汇西路300号,2018年06月07日,https://yangzhou.anjuke.com/prop/view/A1272378245?from=filter&spread=commsearch_p&position=994&kwtype=filter&now_time=1532228666
扬州天下二期毛坯两房带电梯靠近蜀岗瘦西湖风景区地理位置优越,扬州天下西华苑,2012,2室2厅1卫,88.0,中层(共8层),18409.0,毛坯,162,邗江,汽车西站,邗江北路499号,2018年07月05日,https://yangzhou.anjuke.com/prop/view/A1310098699?from=filter&spread=commsearch_p&position=993&kwtype=filter&now_time=1532228666
扬州天下四房精装+随时看+东西厅+不沿街+空调急售急售,扬州天下花园,2013,4室2厅2卫,154.1,高层(共8层),19148.0,精装修,295.1,邗江,汽车西站,杨柳青路169号,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317308578?from=filter&spread=commsearch_p&position=992&kwtype=filter&now_time=1532228666
金鑫缤格汇  精装公寓 江阳中路核心地段 紧靠万达广场,Bingo缤格汇,2018,1室1厅1卫,50.0,高层(共20层),13000.0,毛坯,65,邗江,汽车西站,"江阳中路,近新城河路",2018年06月10日,https://yangzhou.anjuke.com/prop/view/A1276986819?from=filter&spread=commsearch_p&position=991&kwtype=filter&now_time=1532228666
{专业精神}京华城香颂溪岸110平米3房2厅1卫+有钥匙+双,香颂溪岸,2013,3室1厅1卫,110.0,高层(共27层),16345.0,精装修,179.8,邗江,京华城,文汇西路,2018年06月11日,https://yangzhou.anjuke.com/prop/view/A1277920700?from=filter&spread=commsearch_p&position=990&kwtype=filter&now_time=1532228666
邗实好房 幸福小区 通透两房 带车库 诚心出售 有钥匙无户口,幸福小区,2000,2室2厅1卫,83.0,低层(共6层),13614.0,简单装修,113,邗江,汽车西站,新城河路46号,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330684501?from=filter&spread=commsearch_p&position=989&kwtype=filter&now_time=1532228666
欧尚附近世纪佳园，中装四房，楼层好采光好，户型好南北通透,世纪家园,2008,4室2厅2卫,130.0,中层(共11层),13230.0,简单装修,172,开发,欧尚,扬子江中路366号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1267926809?from=filter&spread=commsearch_p&position=988&kwtype=filter&now_time=1532228666
急售 文昌中路 江南一品旁 公园一号 纯毛坯3室2厅 带车位,公园一号,2013,3室2厅2卫,126.0,低层(共17层),17063.0,毛坯,215,广陵,文昌阁,文昌中路,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1228600019?from=filter&spread=commsearch_p&position=987&kwtype=filter&now_time=1532228666
{老牌连锁}绿杨新苑中装两室送车库采光好育才梅中双校区,绿杨新苑,2007,2室2厅1卫,83.0,低层(共6层),13831.0,精装修,114.8,邗江,汽车西站,"文汇西路,真州中路",2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321948813?from=filter&spread=commsearch_p&position=1080&kwtype=filter&now_time=1532228678
春之声花苑1.5楼精装修房源！装修清爽！有独立车库,春之声花苑,2012,3室1厅1卫,83.0,低层(共6层),4674.0,精装修,38.8,高邮市,高邮市,文游北路,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317902136?from=filter&spread=commsearch_p&position=1079&kwtype=filter&now_time=1532228678
瘦西湖景苑精装修2室2厅1卫恒大帝景吾悦广场梅岭花都汇双校区,瘦西湖景苑,2010,2室2厅1卫,80.0,共5层,15350.0,精装修,122.8,维扬,瘦西湖,上方寺路60号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322068683?from=filter&spread=commsearch_p&position=1078&kwtype=filter&now_time=1532228678
出售恒大帝景88平方 精装修 采光好 坏境好,恒大帝景,2015,2室2厅1卫,88.0,低层(共8层),15909.0,精装修,140,邗江,大润发邗江店,"竹西路,近三星路",2018年05月08日,https://yangzhou.anjuke.com/prop/view/A1218140690?from=filter&spread=commsearch_p&position=1077&kwtype=filter&now_time=1532228678
{远大优选}万马滨河城旁正泰花园精装三房带30平大露台提包入,正泰花苑,2006,3室2厅1卫,94.0,共5层,10425.0,精装修,98,广陵,东花园路,汤汪路,2018年07月06日,https://yangzhou.anjuke.com/prop/view/A1311961582?from=filter&spread=commsearch_p&position=1076&kwtype=filter&now_time=1532228678
北海3村1.5楼，93平米，精装，3室2厅1卫，紧邻北海菜场,北海新村,2018,3室1厅1卫,93.0,低层(共6层),6860.0,精装修,63.8,高邮市,高邮市,"通海路,近北海路",2018年06月13日,https://yangzhou.anjuke.com/prop/view/A1281198103?from=filter&spread=commsearch_p&position=1075&kwtype=filter&now_time=1532228678
周边商业配套齐全，交通便利,翠岗新村紫薇苑,2000,2室1厅1卫,84.0,低层(共6层),13428.0,精装修,112.8,邗江,汽车西站,新城河路,2018年06月22日,https://yangzhou.anjuke.com/prop/view/A1292347971?from=filter&spread=commsearch_p&position=1074&kwtype=filter&now_time=1532228678
念泗新村 精装未住 80平三房 好学校 好楼层 有车库,念四新村,1999,3室2厅1卫,80.0,共5层,13225.0,精装修,105.8,维扬,沃尔玛,扬子江北路345号,2018年07月02日,https://yangzhou.anjuke.com/prop/view/A1306915412?from=filter&spread=commsearch_p&position=1073&kwtype=filter&now_time=1532228678
{恒温恒氧毛坯3房}华鼎星城+采光佳+邻近湖滨香颂京华城旁,华鼎星城,2015,3室2厅1卫,92.0,低层(共26层),17173.0,毛坯,158,邗江,京华城,京华城路339号,2018年07月19日,https://yangzhou.anjuke.com/prop/view/A1330885128?from=filter&spread=commsearch_p&position=1072&kwtype=filter&now_time=1532228678
水岸雅居2期1楼，电梯房95平米，3室1厅，精装全新品牌家具,水岸雅居,2018,3室1厅1卫,95.0,低层(共11层),8400.0,精装修,79.8,高邮市,高邮市,金桥路,2018年06月17日,https://yangzhou.anjuke.com/prop/view/A1286792765?from=filter&spread=commsearch_p&position=1071&kwtype=filter&now_time=1532228678
连运小区精装三室 飞机户型 南北通透 有车库20平方,连运小区,2009,3室2厅1卫,98.0,低层(共6层),11836.0,精装修,116,广陵,汇金广场,渡江南路199号,2018年06月06日,https://yangzhou.anjuke.com/prop/view/A1271528829?from=filter&spread=commsearch_p&position=1070&kwtype=filter&now_time=1532228678
房东急售万豪西花苑精装电梯二房南北通透户型二卫有车库,万豪西花苑,2014,2室2厅2卫,93.0,低层(共9层),17204.0,精装修,160,邗江,京华城,京华城路328号,2018年06月05日,https://yangzhou.anjuke.com/prop/view/A1269273973?from=filter&spread=commsearch_p&position=1068&kwtype=filter&now_time=1532228678
联发君悦旁五台新村清爽装修三房送车库[无税]6楼的2提包入住,五台新村,1998,3室1厅1卫,88.0,低层(共6层),11590.0,精装修,102,维扬,五台山大桥,五台山路15号,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1316057353?from=filter&spread=commsearch_p&position=1067&kwtype=filter&now_time=1532228678
京华城 华鼎星城 恒温恒氧两房 南北通透,华鼎星城,2013,3室2厅1卫,92.0,低层(共27层),17173.0,毛坯,158,邗江,京华城,京华城路339号,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326654009?from=filter&spread=commsearch_p&position=1066&kwtype=filter&now_time=1532228678
茗园天府绿化环境好，周边学校，超市等配套齐全，,茗园天府,2012,3室2厅1卫,97.0,低层(共6层),7731.0,精装修,75,宝应市,宝应市,荷香路,2018年06月14日,https://yangzhou.anjuke.com/prop/view/A1281617503?from=filter&spread=commsearch_p&position=1065&kwtype=filter&now_time=1532228678
专业精神值得信任红星美凯龙旁上方公馆中府精装2房金域蓝湾,绿地上方公馆中府,2010,2室2厅1卫,89.0,低层(共11层),14584.0,精装修,129.8,邗江,汽车西站,吉安路215号,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327636909?from=filter&spread=commsearch_p&position=1064&kwtype=filter&now_time=1532228678
环境优美，多层二楼，靠近百合公园，生活设置全。,白田雅苑,2010,3室2厅1卫,91.0,低层(共6层),8659.0,精装修,78.8,宝应市,宝应市,白田中路,2018年06月21日,https://yangzhou.anjuke.com/prop/view/A1290881424?from=filter&spread=commsearch_p&position=1063&kwtype=filter&now_time=1532228678
{专业精神值得信任}京华城 华鼎星城 毛坯3房南北通透带阳台,华鼎星城,2013,3室2厅1卫,92.0,低层(共21层),17173.0,毛坯,158,邗江,京华城,京华城路339号,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1308547797?from=filter&spread=commsearch_p&position=1062&kwtype=filter&now_time=1532228678
万达广场旁新世纪花苑三室一厅一卫,新世纪花苑,2000,3室1厅1卫,92.8,低层(共6层),16918.0,简单装修,157,邗江,美琪学校,邗江大道,2018年06月27日,https://yangzhou.anjuke.com/prop/view/A1300030781?from=filter&spread=commsearch_p&position=1061&kwtype=filter&now_time=1532228678
顺达广场旁骏和玲珑湾2室2厅1卫精装修南北通透不靠328车库,骏和玲珑湾,2012,2室2厅1卫,88.0,低层(共11层),16477.0,精装修,145,邗江,邗江工业园,邗江中路140号,2018年06月30日,https://yangzhou.anjuke.com/prop/view/A1304192913?from=filter&spread=commsearch_p&position=1060&kwtype=filter&now_time=1532228678
香格里拉邗实本部校区 电梯房精装 靠揽月豪庭铂领公馆翠柳苑,香格里拉,2007,2室2厅1卫,90.0,低层(共8层),31111.0,精装修,280,邗江,现代广场,兴城西路179号,2018年06月25日,https://yangzhou.anjuke.com/prop/view/A1296793999?from=filter&spread=commsearch_p&position=1059&kwtype=filter&now_time=1532228678
扬州商城龙庄小区2楼精装3室1厅独立车库一间靠商场新城花园旁,龙庄小区,2000,3室1厅1卫,80.0,低层(共6层),12225.0,精装修,97.8,开发,欧尚,维扬路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298327654?from=filter&spread=commsearch_p&position=1058&kwtype=filter&now_time=1532228678
抛售佳家南园户型：3室2厅1厨1卫1阳台店长！,佳家南园,2013,3室2厅1卫,93.5,共5层,12623.0,毛坯,118,邗江,邗江工业园,黄金坝路,2018年06月10日,https://yangzhou.anjuke.com/prop/view/A1276617941?from=filter&spread=commsearch_p&position=1057&kwtype=filter&now_time=1532228678
绿地上方公馆东庭（一期）精装婚房 不沿街 南北通透 万达商圈,绿地上方公馆东庭,2008,2室2厅1卫,92.0,低层(共11层),13152.0,精装修,121,邗江,汽车西站,祥云路55号,2018年04月23日,https://yangzhou.anjuke.com/prop/view/A1199267873?from=filter&spread=commsearch_p&position=1056&kwtype=filter&now_time=1532228678
骏和玲珑湾精装电梯2房 含车库南北通透振兴双语看房方便,骏和玲珑湾,2012,2室2厅1卫,84.0,低层(共11层),17261.0,精装修,145,邗江,邗江工业园,邗江中路140号,2018年06月08日,https://yangzhou.anjuke.com/prop/view/A1274051966?from=filter&spread=commsearch_p&position=1055&kwtype=filter&now_time=1532228678
西郡188花园 附近天和国际 天俊华府 新港名仕 保集半岛,西郡188花园,2008,2室2厅1卫,83.0,低层(共11层),16746.0,精装修,139,邗江,金水桥,文汇西路,2018年06月16日,https://yangzhou.anjuke.com/prop/view/A1285651455?from=filter&spread=commsearch_p&position=1054&kwtype=filter&now_time=1532228678
京华城商圈万豪西花苑两室，精装满三年，近昌建育才小学,万豪西花苑,2013,2室2厅1卫,99.0,低层(共17层),16161.0,精装修,160,邗江,京华城,京华城路328号,2018年06月25日,https://yangzhou.anjuke.com/prop/view/A1296948187?from=filter&spread=commsearch_p&position=1053&kwtype=filter&now_time=1532228678
{卓杰}职大宿舍楼旁翡翠城1楼有院子沿街可做商铺可贷款,翡翠城,2012,2室2厅1卫,81.0,低层(共12层),15432.0,精装修,125,邗江,京华城,翠岗路,2018年06月12日,https://yangzhou.anjuke.com/prop/view/A1279010892?from=filter&spread=commsearch_p&position=1052&kwtype=filter&now_time=1532228678
京华城怡景苑 梅林、育才双校区 南北通透 底价急售 随时看房,京华怡景苑,2010,2室2厅1卫,93.0,低层(共11层),16664.0,精装修,155,邗江,京华城,京华城路99号,2018年06月04日,https://yangzhou.anjuke.com/prop/view/A1268707793?from=filter&spread=commsearch_p&position=1051&kwtype=filter&now_time=1532228678
新港名兴花园清爽装修有车库满5年位置好,新港名兴花园,2006,2室2厅1卫,97.0,共5层,13195.0,精装修,128,邗江,汽车西站,开发路,2018年06月26日,https://yangzhou.anjuke.com/prop/view/A1298080455?from=filter&spread=commsearch_p&position=1050&kwtype=filter&now_time=1532228678
万达南精装两房 楼层好 位置好 诚心出售 随时看房,魏西花园,2010,2室2厅1卫,88.0,低层(共6层),13068.0,精装修,115,邗江,汽车西站,开发西路,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318540351?from=filter&spread=commsearch_p&position=1049&kwtype=filter&now_time=1532228678
文汇苑 附近有京华城 湖滨名都 橡树湾 香颂溪岸金地酩悦,文汇苑,2011,2室2厅1卫,85.0,低层(共6层),14800.0,精装修,125.8,邗江,扬州大学城,站南路1号,2018年06月23日,https://yangzhou.anjuke.com/prop/view/A1294444155?from=filter&spread=commsearch_p&position=1048&kwtype=filter&now_time=1532228678
（用心服务）观潮路中海玺园精装3房出售送家电含车位+厅通阳台,中海玺园,2016,3室2厅1卫,88.0,低层(共18层),17613.0,精装修,155,广陵,曲江公园,观潮路,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1316134939?from=filter&spread=commsearch_p&position=1140&kwtype=filter&now_time=1532228692
